InvoiceID,Date,CustomerID,CustomerCategory,CustomerState,CoffeeOrigin,Quantity_lbs,UnitPrice,COGS_per_unit,Sales,TotalCOGS,GrossMargin
INV-14363,2023-03-11,CUST-411,Wholesale,CA,Vietnam,462,22.56,12.96,10422.72,5987.52,4435.2
INV-14364,2023-06-27,CUST-906,Online,IL,Brazil,15,25.71,14.58,385.65,218.7,166.95
INV-14365,2023-04-20,CUST-430,Wholesale,NY,Colombia,47,18.71,12.39,879.37,582.33,297.04
INV-14366,2023-01-22,CUST-795,Wholesale,CA,Vietnam,366,28.6,17.84,10467.6,6529.44,3938.16
INV-14367,2023-05-13,CUST-605,Retail,IL,Brazil,18,20.21,11.54,363.78,207.72,156.06
INV-14368,2023-06-11,CUST-189,Retail,FL,Brazil,44,27.09,16.28,1191.96,716.32,475.64
INV-14369,2023-11-05,CUST-895,Retail,CA,Colombia,9,15.87,7.58,142.83,68.22,74.61
INV-14370,2023-05-14,CUST-578,Online,CA,Vietnam,22,16.18,6.87,355.96,151.14,204.82
INV-14371,2023-04-19,CUST-996,Online,FL,Vietnam,17,16.89,10.37,287.13,176.29,110.84
INV-14372,2023-01-24,CUST-476,Wholesale,NY,Brazil,274,23.23,9.37,6365.02,2567.38,3797.64
INV-14373,2023-02-20,CUST-692,Online,FL,Guatemala,36,24.12,12.37,868.32,445.32,423.0
INV-14374,2023-04-11,CUST-605,Online,TX,Colombia,23,28.16,17.16,647.68,394.68,253.0
INV-14375,2023-03-03,CUST-311,Retail,FL,Guatemala,30,22.26,12.46,667.8,373.8,294.0
INV-14376,2023-11-05,CUST-919,Wholesale,TX,Vietnam,294,15.03,10.46,4418.82,3075.24,1343.58
INV-14377,2023-09-03,CUST-337,Online,WA,Costa Rica,32,22.67,12.43,725.44,397.76,327.68
INV-14378,2023-05-21,CUST-237,Retail,FL,Guatemala,42,16.05,9.71,674.1,407.82,266.28
INV-14379,2023-03-21,CUST-487,Online,CA,Colombia,16,24.72,11.91,395.52,190.56,204.96
INV-14380,2023-08-10,CUST-883,Retail,WA,Ethiopia,36,18.44,10.51,663.84,378.36,285.48
INV-14381,2023-04-06,CUST-741,Wholesale,WA,Colombia,292,28.93,13.63,8447.56,3979.96,4467.6
INV-14382,2023-08-05,CUST-394,Retail,NY,Colombia,31,25.39,11.5,787.09,356.5,430.59
INV-14383,2023-07-27,CUST-740,Wholesale,IL,Colombia,140,29.48,17.64,4127.2,2469.6,1657.6
INV-14384,2023-01-16,CUST-898,Retail,FL,Vietnam,17,21.65,10.22,368.05,173.74,194.31
INV-14385,2023-07-26,CUST-445,Retail,TX,Brazil,5,17.69,7.79,88.45,38.95,49.5
INV-14386,2023-08-27,CUST-483,Online,CA,Guatemala,22,21.53,10.34,473.66,227.48,246.18
INV-14387,2023-04-12,CUST-440,Wholesale,TX,Ethiopia,278,26.35,18.33,7325.3,5095.74,2229.56
INV-14388,2023-09-18,CUST-473,Online,FL,Brazil,15,27.6,11.73,414.0,175.95,238.05
INV-14389,2023-12-28,CUST-418,Online,NY,Brazil,39,29.52,16.92,1151.28,659.88,491.4
INV-14390,2023-10-11,CUST-390,Retail,IL,Ethiopia,18,18.76,11.6,337.68,208.8,128.88
INV-14391,2023-08-30,CUST-961,Retail,NY,Vietnam,39,17.69,12.36,689.91,482.04,207.87
INV-14392,2023-12-17,CUST-830,Retail,TX,Guatemala,40,18.47,9.5,738.8,380.0,358.8
INV-14393,2023-12-25,CUST-382,Online,IL,Ethiopia,35,20.52,11.23,718.2,393.05,325.15
INV-14394,2023-11-28,CUST-348,Wholesale,NY,Colombia,51,28.42,16.29,1449.42,830.79,618.63
INV-14395,2023-06-13,CUST-278,Retail,IL,Ethiopia,31,18.87,12.78,584.97,396.18,188.79
INV-14396,2023-05-20,CUST-966,Online,TX,Vietnam,21,19.31,8.28,405.51,173.88,231.63
INV-14397,2023-05-12,CUST-733,Wholesale,NY,Brazil,424,17.18,9.57,7284.32,4057.68,3226.64
INV-14398,2023-07-25,CUST-287,Retail,NY,Vietnam,40,24.37,13.78,974.8,551.2,423.6
INV-14399,2023-10-15,CUST-670,Online,WA,Costa Rica,48,18.78,10.12,901.44,485.76,415.68
INV-14400,2023-12-13,CUST-625,Online,NY,Colombia,8,20.74,13.29,165.92,106.32,59.6
INV-14401,2023-02-22,CUST-986,Wholesale,NY,Brazil,252,25.91,10.72,6529.32,2701.44,3827.88
INV-14402,2023-11-22,CUST-275,Wholesale,NY,Vietnam,418,24.3,10.54,10157.4,4405.72,5751.68
INV-14403,2023-05-20,CUST-514,Wholesale,IL,Colombia,422,29.58,17.28,12482.76,7292.16,5190.6
INV-14404,2023-06-10,CUST-370,Wholesale,IL,Costa Rica,122,18.18,10.99,2217.96,1340.78,877.18
INV-14405,2023-09-29,CUST-890,Retail,WA,Guatemala,8,22.28,11.19,178.24,89.52,88.72
INV-14406,2023-01-16,CUST-646,Online,CA,Brazil,7,29.87,17.27,209.09,120.89,88.2
INV-14407,2023-06-29,CUST-479,Retail,CA,Brazil,30,24.99,17.05,749.7,511.5,238.2
INV-14408,2023-09-30,CUST-519,Retail,NY,Vietnam,4,24.71,15.33,98.84,61.32,37.52
INV-14409,2023-02-28,CUST-911,Online,CA,Brazil,43,15.14,10.33,651.02,444.19,206.83
INV-14410,2023-02-05,CUST-112,Wholesale,TX,Brazil,291,22.59,14.06,6573.69,4091.46,2482.23
INV-14411,2023-03-26,CUST-239,Wholesale,FL,Brazil,360,17.46,9.41,6285.6,3387.6,2898.0
INV-14412,2023-01-01,CUST-543,Online,NY,Guatemala,44,24.19,10.2,1064.36,448.8,615.56
INV-14413,2023-06-13,CUST-192,Wholesale,NY,Brazil,71,16.08,10.37,1141.68,736.27,405.41
INV-14414,2023-04-09,CUST-483,Retail,CA,Ethiopia,36,18.89,10.29,680.04,370.44,309.6
INV-14415,2023-06-07,CUST-732,Wholesale,WA,Vietnam,413,24.13,13.51,9965.69,5579.63,4386.06
INV-14416,2023-09-03,CUST-703,Retail,NY,Costa Rica,3,20.4,12.63,61.2,37.89,23.31
INV-14417,2023-04-07,CUST-764,Wholesale,TX,Ethiopia,141,15.4,9.39,2171.4,1323.99,847.41
INV-14418,2023-11-17,CUST-726,Retail,CA,Vietnam,4,27.11,14.75,108.44,59.0,49.44
INV-14419,2023-12-13,CUST-395,Retail,NY,Guatemala,6,23.19,13.51,139.14,81.06,58.08
INV-14420,2023-05-18,CUST-731,Wholesale,FL,Costa Rica,115,28.19,14.06,3241.85,1616.9,1624.95
INV-14421,2023-06-11,CUST-784,Retail,NY,Ethiopia,14,29.03,15.61,406.42,218.54,187.88
INV-14422,2023-11-08,CUST-933,Retail,FL,Guatemala,22,15.85,11.09,348.7,243.98,104.72
INV-14423,2023-01-23,CUST-372,Retail,FL,Colombia,26,21.02,9.31,546.52,242.06,304.46
INV-14424,2023-10-14,CUST-415,Retail,IL,Costa Rica,17,24.97,12.73,424.49,216.41,208.08
INV-14425,2023-11-26,CUST-405,Online,FL,Brazil,10,29.53,18.68,295.3,186.8,108.5
INV-14426,2023-11-03,CUST-626,Retail,IL,Vietnam,42,27.15,13.57,1140.3,569.94,570.36
INV-14427,2023-06-05,CUST-237,Retail,IL,Costa Rica,23,18.36,11.17,422.28,256.91,165.37
INV-14428,2023-02-26,CUST-141,Wholesale,IL,Guatemala,94,21.65,9.23,2035.1,867.62,1167.48
INV-14429,2023-06-13,CUST-434,Retail,NY,Vietnam,36,24.27,15.73,873.72,566.28,307.44
INV-14430,2023-06-22,CUST-189,Retail,WA,Costa Rica,4,27.39,11.22,109.56,44.88,64.68
INV-14431,2023-06-24,CUST-849,Retail,WA,Colombia,18,19.22,12.29,345.96,221.22,124.74
INV-14432,2023-02-08,CUST-871,Wholesale,FL,Guatemala,376,24.31,15.45,9140.56,5809.2,3331.36
INV-14433,2023-04-10,CUST-547,Retail,NY,Ethiopia,8,25.89,15.02,207.12,120.16,86.96
INV-14434,2023-07-26,CUST-241,Online,NY,Ethiopia,32,16.13,7.93,516.16,253.76,262.4
INV-14435,2023-06-03,CUST-568,Wholesale,CA,Ethiopia,347,28.95,13.05,10045.65,4528.35,5517.3
INV-14436,2023-03-05,CUST-330,Online,NY,Colombia,16,27.38,17.18,438.08,274.88,163.2
INV-14437,2023-10-11,CUST-520,Online,WA,Ethiopia,12,21.32,12.76,255.84,153.12,102.72
INV-14438,2023-06-29,CUST-992,Retail,WA,Guatemala,36,24.47,15.7,880.92,565.2,315.72
INV-14439,2023-04-28,CUST-581,Wholesale,TX,Colombia,202,23.3,15.76,4706.6,3183.52,1523.08
INV-14440,2023-07-11,CUST-782,Wholesale,TX,Costa Rica,474,27.82,13.18,13186.68,6247.32,6939.36
INV-14441,2023-09-25,CUST-352,Wholesale,NY,Vietnam,51,20.72,12.6,1056.72,642.6,414.12
INV-14442,2023-04-21,CUST-237,Online,FL,Guatemala,20,28.21,14.14,564.2,282.8,281.4
INV-14443,2023-06-17,CUST-722,Online,FL,Costa Rica,29,19.92,13.85,577.68,401.65,176.03
INV-14444,2023-01-19,CUST-114,Retail,NY,Brazil,11,24.85,12.36,273.35,135.96,137.39
INV-14445,2023-02-19,CUST-755,Wholesale,WA,Costa Rica,401,15.08,10.51,6047.08,4214.51,1832.57
INV-14446,2023-12-15,CUST-296,Online,CA,Guatemala,7,24.31,16.4,170.17,114.8,55.37
INV-14447,2023-09-16,CUST-720,Retail,TX,Vietnam,20,29.99,18.46,599.8,369.2,230.6
INV-14448,2023-08-11,CUST-513,Online,NY,Guatemala,15,18.08,12.31,271.2,184.65,86.55
INV-14449,2023-07-21,CUST-495,Online,FL,Costa Rica,13,15.9,8.63,206.7,112.19,94.51
INV-14450,2023-08-12,CUST-585,Wholesale,WA,Ethiopia,89,16.55,11.3,1472.95,1005.7,467.25
INV-14451,2023-03-02,CUST-523,Online,CA,Vietnam,21,28.3,12.98,594.3,272.58,321.72
INV-14452,2023-08-27,CUST-583,Wholesale,WA,Ethiopia,291,23.27,9.35,6771.57,2720.85,4050.72
INV-14453,2023-05-31,CUST-338,Wholesale,CA,Costa Rica,76,16.61,7.95,1262.36,604.2,658.16
INV-14454,2023-01-19,CUST-775,Online,NY,Ethiopia,15,27.78,12.77,416.7,191.55,225.15
INV-14455,2023-10-27,CUST-607,Wholesale,NY,Brazil,300,17.55,9.93,5265.0,2979.0,2286.0
INV-14456,2023-11-19,CUST-819,Online,TX,Colombia,15,20.68,10.88,310.2,163.2,147.0
INV-14457,2023-12-25,CUST-694,Wholesale,IL,Brazil,273,23.0,13.14,6279.0,3587.22,2691.78
INV-14458,2023-08-07,CUST-264,Wholesale,NY,Guatemala,65,26.84,18.23,1744.6,1184.95,559.65
INV-14459,2023-10-13,CUST-157,Retail,IL,Guatemala,49,22.13,10.36,1084.37,507.64,576.73
INV-14460,2023-02-05,CUST-472,Wholesale,CA,Colombia,119,19.51,8.91,2321.69,1060.29,1261.4
INV-14461,2023-04-03,CUST-132,Online,FL,Vietnam,40,25.62,14.02,1024.8,560.8,464.0
INV-14462,2023-04-14,CUST-790,Online,WA,Brazil,46,20.57,10.67,946.22,490.82,455.4
INV-14463,2023-03-12,CUST-288,Online,CA,Ethiopia,48,17.66,11.21,847.68,538.08,309.6
INV-14464,2023-09-01,CUST-111,Retail,WA,Ethiopia,48,27.76,12.74,1332.48,611.52,720.96
INV-14465,2023-02-20,CUST-568,Wholesale,IL,Vietnam,192,21.15,9.61,4060.8,1845.12,2215.68
INV-14466,2023-03-03,CUST-537,Retail,FL,Vietnam,29,25.9,17.78,751.1,515.62,235.48
INV-14467,2023-12-05,CUST-343,Wholesale,NY,Colombia,168,18.16,8.39,3050.88,1409.52,1641.36
INV-14468,2023-07-12,CUST-348,Wholesale,TX,Brazil,477,24.66,11.35,11762.82,5413.95,6348.87
INV-14469,2023-04-30,CUST-176,Online,NY,Costa Rica,46,19.07,12.67,877.22,582.82,294.4
INV-14470,2023-06-25,CUST-515,Wholesale,TX,Vietnam,167,27.79,18.76,4640.93,3132.92,1508.01
INV-14471,2023-03-14,CUST-491,Wholesale,CA,Costa Rica,110,22.3,13.09,2453.0,1439.9,1013.1
INV-14472,2023-02-16,CUST-920,Retail,IL,Costa Rica,48,21.83,12.94,1047.84,621.12,426.72
INV-14473,2023-04-30,CUST-345,Online,NY,Costa Rica,23,21.69,9.57,498.87,220.11,278.76
INV-14474,2023-11-27,CUST-926,Retail,IL,Costa Rica,28,20.18,11.96,565.04,334.88,230.16
INV-14475,2023-02-26,CUST-691,Online,IL,Colombia,13,15.95,6.6,207.35,85.8,121.55
INV-14476,2023-10-13,CUST-956,Retail,CA,Brazil,16,20.68,14.04,330.88,224.64,106.24
INV-14477,2023-06-11,CUST-116,Wholesale,IL,Ethiopia,204,24.52,15.46,5002.08,3153.84,1848.24
INV-14478,2023-09-03,CUST-630,Wholesale,TX,Guatemala,256,18.47,7.91,4728.32,2024.96,2703.36
INV-14479,2023-08-01,CUST-343,Online,FL,Ethiopia,37,15.74,7.93,582.38,293.41,288.97
INV-14480,2023-12-28,CUST-925,Wholesale,TX,Colombia,142,17.18,6.88,2439.56,976.96,1462.6
INV-14481,2023-12-28,CUST-641,Wholesale,NY,Colombia,440,20.85,13.25,9174.0,5830.0,3344.0
INV-14482,2023-11-25,CUST-126,Wholesale,TX,Brazil,153,27.57,19.11,4218.21,2923.83,1294.38
INV-14483,2023-11-14,CUST-444,Online,FL,Ethiopia,44,16.86,10.53,741.84,463.32,278.52
INV-14484,2023-01-03,CUST-581,Wholesale,FL,Ethiopia,362,20.99,8.88,7598.38,3214.56,4383.82
INV-14485,2023-06-15,CUST-616,Online,CA,Costa Rica,41,22.4,10.47,918.4,429.27,489.13
INV-14486,2023-02-13,CUST-350,Retail,FL,Colombia,33,24.0,10.64,792.0,351.12,440.88
INV-14487,2023-01-16,CUST-620,Retail,WA,Guatemala,24,19.17,12.46,460.08,299.04,161.04
INV-14488,2023-12-07,CUST-328,Online,NY,Colombia,3,17.46,7.03,52.38,21.09,31.29
INV-14489,2023-04-22,CUST-312,Retail,CA,Brazil,1,21.16,10.75,21.16,10.75,10.41
INV-14490,2023-09-17,CUST-379,Wholesale,CA,Guatemala,305,15.94,7.05,4861.7,2150.25,2711.45
INV-14491,2023-06-28,CUST-917,Online,NY,Brazil,17,22.9,9.84,389.3,167.28,222.02
INV-14492,2023-09-26,CUST-208,Online,FL,Brazil,32,17.86,7.52,571.52,240.64,330.88
INV-14493,2023-12-09,CUST-407,Online,TX,Brazil,33,21.82,11.14,720.06,367.62,352.44
INV-14494,2023-02-19,CUST-271,Retail,WA,Colombia,31,25.93,14.95,803.83,463.45,340.38
INV-14495,2023-03-10,CUST-884,Online,WA,Ethiopia,15,21.44,9.58,321.6,143.7,177.9
INV-14496,2023-07-26,CUST-576,Online,FL,Ethiopia,2,24.34,12.02,48.68,24.04,24.64
INV-14497,2023-05-19,CUST-417,Online,NY,Brazil,8,29.57,18.43,236.56,147.44,89.12
INV-14498,2023-06-15,CUST-931,Retail,TX,Costa Rica,11,25.93,14.72,285.23,161.92,123.31
INV-14499,2023-03-14,CUST-856,Retail,FL,Vietnam,13,24.37,16.06,316.81,208.78,108.03
INV-14500,2023-05-19,CUST-245,Retail,IL,Ethiopia,10,15.54,10.11,155.4,101.1,54.3
INV-14501,2023-04-29,CUST-715,Online,CA,Guatemala,12,24.15,15.5,289.8,186.0,103.8
INV-14502,2023-12-21,CUST-783,Retail,NY,Brazil,44,18.92,9.96,832.48,438.24,394.24
INV-14503,2023-11-21,CUST-622,Online,TX,Costa Rica,18,23.72,11.52,426.96,207.36,219.6
INV-14504,2023-05-29,CUST-667,Online,WA,Costa Rica,25,25.85,16.22,646.25,405.5,240.75
INV-14505,2023-01-28,CUST-571,Retail,NY,Colombia,32,18.07,11.68,578.24,373.76,204.48
INV-14506,2023-07-08,CUST-642,Retail,CA,Brazil,25,28.54,19.96,713.5,499.0,214.5
INV-14507,2023-03-26,CUST-776,Wholesale,FL,Vietnam,54,24.29,13.53,1311.66,730.62,581.04
INV-14508,2023-01-07,CUST-101,Wholesale,IL,Vietnam,60,16.57,11.4,994.2,684.0,310.2
INV-14509,2023-05-14,CUST-695,Wholesale,WA,Vietnam,259,28.81,17.85,7461.79,4623.15,2838.64
INV-14510,2023-12-07,CUST-547,Retail,NY,Brazil,49,27.56,18.96,1350.44,929.04,421.4
INV-14511,2023-05-31,CUST-420,Wholesale,TX,Guatemala,161,29.16,13.01,4694.76,2094.61,2600.15
INV-14512,2023-08-21,CUST-960,Retail,NY,Colombia,44,21.58,11.34,949.52,498.96,450.56
INV-14513,2023-06-21,CUST-290,Wholesale,NY,Costa Rica,368,24.83,14.74,9137.44,5424.32,3713.12
INV-14514,2023-03-23,CUST-804,Wholesale,NY,Ethiopia,325,27.97,18.49,9090.25,6009.25,3081.0
INV-14515,2023-12-13,CUST-515,Wholesale,WA,Colombia,239,19.39,13.22,4634.21,3159.58,1474.63
INV-14516,2023-11-17,CUST-373,Wholesale,TX,Guatemala,175,19.65,9.48,3438.75,1659.0,1779.75
INV-14517,2023-12-20,CUST-349,Wholesale,CA,Colombia,441,23.42,11.41,10328.22,5031.81,5296.41
INV-14518,2023-01-03,CUST-873,Retail,FL,Costa Rica,27,27.19,17.58,734.13,474.66,259.47
INV-14519,2023-03-04,CUST-845,Online,IL,Vietnam,49,17.64,7.49,864.36,367.01,497.35
INV-14520,2023-02-26,CUST-250,Online,TX,Brazil,19,21.32,10.68,405.08,202.92,202.16
INV-14521,2023-09-06,CUST-765,Online,FL,Colombia,34,16.53,10.93,562.02,371.62,190.4
INV-14522,2023-12-09,CUST-438,Wholesale,CA,Vietnam,228,27.69,15.31,6313.32,3490.68,2822.64
INV-14523,2023-10-28,CUST-743,Retail,TX,Colombia,2,28.39,14.58,56.78,29.16,27.62
INV-14524,2023-06-16,CUST-525,Wholesale,WA,Costa Rica,444,16.18,9.57,7183.92,4249.08,2934.84
INV-14525,2023-04-08,CUST-778,Wholesale,CA,Ethiopia,354,21.55,12.86,7628.7,4552.44,3076.26
INV-14526,2023-02-15,CUST-950,Retail,IL,Guatemala,11,26.54,17.75,291.94,195.25,96.69
INV-14527,2023-08-05,CUST-736,Retail,FL,Ethiopia,34,15.35,9.8,521.9,333.2,188.7
INV-14528,2023-06-27,CUST-321,Retail,FL,Colombia,36,25.43,16.55,915.48,595.8,319.68
INV-14529,2023-11-06,CUST-487,Online,CA,Colombia,9,27.76,17.46,249.84,157.14,92.7
INV-14530,2023-04-03,CUST-283,Retail,CA,Ethiopia,38,19.06,8.84,724.28,335.92,388.36
INV-14531,2023-02-10,CUST-874,Retail,TX,Ethiopia,29,27.29,17.52,791.41,508.08,283.33
INV-14532,2023-02-16,CUST-832,Retail,IL,Costa Rica,21,23.46,13.78,492.66,289.38,203.28
INV-14533,2023-05-20,CUST-721,Wholesale,WA,Colombia,63,28.01,11.81,1764.63,744.03,1020.6
INV-14534,2023-10-04,CUST-814,Retail,FL,Guatemala,17,26.18,11.08,445.06,188.36,256.7
INV-14535,2023-04-20,CUST-549,Retail,WA,Ethiopia,16,21.16,10.51,338.56,168.16,170.4
INV-14536,2023-08-07,CUST-223,Retail,WA,Vietnam,23,26.16,11.59,601.68,266.57,335.11
INV-14537,2023-03-10,CUST-678,Wholesale,IL,Brazil,350,16.9,7.56,5915.0,2646.0,3269.0
INV-14538,2023-09-22,CUST-855,Retail,CA,Colombia,18,20.55,8.47,369.9,152.46,217.44
INV-14539,2023-08-31,CUST-653,Retail,CA,Costa Rica,19,16.24,6.78,308.56,128.82,179.74
INV-14540,2023-06-01,CUST-237,Online,TX,Brazil,2,21.32,12.36,42.64,24.72,17.92
INV-14541,2023-08-10,CUST-290,Retail,TX,Costa Rica,19,28.67,15.28,544.73,290.32,254.41
INV-14542,2023-06-10,CUST-403,Wholesale,CA,Colombia,479,21.27,14.52,10188.33,6955.08,3233.25
INV-14543,2023-11-27,CUST-133,Retail,IL,Vietnam,24,18.92,9.78,454.08,234.72,219.36
INV-14544,2023-08-03,CUST-358,Retail,WA,Vietnam,28,26.95,12.98,754.6,363.44,391.16
INV-14545,2023-06-03,CUST-600,Online,NY,Ethiopia,25,18.82,10.52,470.5,263.0,207.5
INV-14546,2023-12-31,CUST-714,Retail,TX,Costa Rica,33,17.86,12.45,589.38,410.85,178.53
INV-14547,2023-02-05,CUST-655,Retail,WA,Costa Rica,16,25.19,17.37,403.04,277.92,125.12
INV-14548,2023-04-17,CUST-577,Retail,IL,Brazil,28,28.7,16.04,803.6,449.12,354.48
INV-14549,2023-06-21,CUST-261,Retail,WA,Costa Rica,48,25.48,13.42,1223.04,644.16,578.88
INV-14550,2023-09-16,CUST-434,Online,CA,Guatemala,3,22.52,10.98,67.56,32.94,34.62
INV-14551,2023-06-24,CUST-880,Wholesale,TX,Colombia,299,23.59,16.17,7053.41,4834.83,2218.58
INV-14552,2023-02-20,CUST-533,Retail,IL,Brazil,8,17.64,7.37,141.12,58.96,82.16
INV-14553,2023-07-06,CUST-258,Retail,FL,Vietnam,27,21.4,10.66,577.8,287.82,289.98
INV-14554,2023-10-23,CUST-874,Online,IL,Brazil,23,18.53,11.38,426.19,261.74,164.45
INV-14555,2023-08-29,CUST-303,Wholesale,FL,Brazil,308,27.54,14.98,8482.32,4613.84,3868.48
INV-14556,2023-09-09,CUST-527,Retail,CA,Costa Rica,23,19.91,12.09,457.93,278.07,179.86
INV-14557,2023-01-03,CUST-390,Retail,FL,Ethiopia,8,20.81,13.31,166.48,106.48,60.0
INV-14558,2023-09-29,CUST-760,Online,TX,Guatemala,30,28.84,13.7,865.2,411.0,454.2
INV-14559,2023-12-16,CUST-513,Online,WA,Costa Rica,18,25.13,11.02,452.34,198.36,253.98
INV-14560,2023-09-21,CUST-828,Wholesale,IL,Guatemala,165,26.97,15.38,4450.05,2537.7,1912.35
INV-14561,2023-06-05,CUST-792,Retail,NY,Ethiopia,33,15.69,9.14,517.77,301.62,216.15
INV-14562,2023-06-14,CUST-810,Wholesale,CA,Colombia,384,19.15,9.86,7353.6,3786.24,3567.36
INV-14563,2023-05-11,CUST-334,Wholesale,IL,Brazil,71,17.36,8.85,1232.56,628.35,604.21
INV-14564,2023-05-05,CUST-673,Wholesale,WA,Costa Rica,190,22.28,11.51,4233.2,2186.9,2046.3
INV-14565,2023-04-25,CUST-802,Online,FL,Colombia,2,16.3,7.15,32.6,14.3,18.3
INV-14566,2023-10-05,CUST-684,Online,TX,Brazil,43,22.83,10.77,981.69,463.11,518.58
INV-14567,2023-04-02,CUST-169,Wholesale,CA,Costa Rica,379,26.59,12.07,10077.61,4574.53,5503.08
INV-14568,2023-07-29,CUST-335,Wholesale,IL,Colombia,222,27.06,13.81,6007.32,3065.82,2941.5
INV-14569,2023-04-29,CUST-101,Retail,TX,Brazil,10,26.61,16.92,266.1,169.2,96.9
INV-14570,2023-03-05,CUST-612,Online,WA,Ethiopia,32,18.4,11.22,588.8,359.04,229.76
INV-14571,2023-01-13,CUST-988,Wholesale,CA,Brazil,145,23.12,10.47,3352.4,1518.15,1834.25
INV-14572,2023-09-23,CUST-409,Retail,CA,Vietnam,26,17.49,10.43,454.74,271.18,183.56
INV-14573,2023-06-18,CUST-918,Retail,IL,Guatemala,24,23.07,14.45,553.68,346.8,206.88
INV-14574,2023-07-11,CUST-330,Wholesale,WA,Guatemala,259,29.63,20.42,7674.17,5288.78,2385.39
INV-14575,2023-05-07,CUST-634,Online,NY,Guatemala,42,22.32,9.08,937.44,381.36,556.08
INV-14576,2023-04-07,CUST-954,Online,TX,Colombia,16,21.92,8.9,350.72,142.4,208.32
INV-14577,2023-08-08,CUST-236,Online,WA,Brazil,38,16.54,8.47,628.52,321.86,306.66
INV-14578,2023-10-05,CUST-980,Wholesale,IL,Colombia,413,22.5,11.22,9292.5,4633.86,4658.64
INV-14579,2023-02-20,CUST-898,Wholesale,CA,Vietnam,255,20.93,13.07,5337.15,3332.85,2004.3
INV-14580,2023-12-02,CUST-960,Wholesale,IL,Ethiopia,165,15.46,8.87,2550.9,1463.55,1087.35
INV-14581,2023-02-10,CUST-269,Wholesale,NY,Brazil,445,24.24,10.71,10786.8,4765.95,6020.85
INV-14582,2023-05-14,CUST-408,Wholesale,TX,Colombia,412,28.78,17.54,11857.36,7226.48,4630.88
INV-14583,2023-11-21,CUST-935,Online,TX,Vietnam,2,18.6,9.72,37.2,19.44,17.76
INV-14584,2023-09-21,CUST-551,Online,IL,Guatemala,48,23.33,13.27,1119.84,636.96,482.88
INV-14585,2023-01-21,CUST-393,Wholesale,NY,Costa Rica,354,29.09,19.53,10297.86,6913.62,3384.24
INV-14586,2023-02-14,CUST-616,Online,CA,Brazil,29,28.83,16.01,836.07,464.29,371.78
INV-14587,2023-09-05,CUST-769,Retail,WA,Ethiopia,27,16.36,8.86,441.72,239.22,202.5
INV-14588,2023-04-09,CUST-227,Wholesale,CA,Ethiopia,152,17.29,8.18,2628.08,1243.36,1384.72
INV-14589,2023-07-25,CUST-914,Online,IL,Brazil,6,25.06,10.19,150.36,61.14,89.22
INV-14590,2023-01-07,CUST-129,Retail,TX,Ethiopia,15,16.16,6.64,242.4,99.6,142.8
INV-14591,2023-07-12,CUST-327,Online,NY,Vietnam,14,17.35,10.55,242.9,147.7,95.2
INV-14592,2023-01-19,CUST-916,Wholesale,TX,Costa Rica,333,18.57,7.82,6183.81,2604.06,3579.75
INV-14593,2023-04-10,CUST-712,Wholesale,WA,Colombia,309,18.49,8.46,5713.41,2614.14,3099.27
INV-14594,2023-06-11,CUST-603,Wholesale,NY,Vietnam,153,15.3,8.13,2340.9,1243.89,1097.01
INV-14595,2023-12-23,CUST-103,Wholesale,CA,Colombia,241,17.64,7.5,4251.24,1807.5,2443.74
INV-14596,2023-02-05,CUST-884,Wholesale,TX,Colombia,213,19.26,10.76,4102.38,2291.88,1810.5
INV-14597,2023-08-31,CUST-693,Retail,CA,Brazil,3,20.35,9.62,61.05,28.86,32.19
INV-14598,2023-02-02,CUST-894,Online,IL,Guatemala,38,27.31,13.4,1037.78,509.2,528.58
INV-14599,2023-05-11,CUST-393,Wholesale,WA,Ethiopia,37,18.15,10.29,671.55,380.73,290.82
INV-14600,2023-09-08,CUST-832,Wholesale,TX,Costa Rica,329,20.76,11.68,6830.04,3842.72,2987.32
INV-14601,2023-09-04,CUST-550,Wholesale,TX,Colombia,487,23.93,13.75,11653.91,6696.25,4957.66
INV-14602,2023-11-14,CUST-734,Online,CA,Brazil,46,22.5,9.07,1035.0,417.22,617.78
INV-14603,2023-12-01,CUST-224,Retail,CA,Ethiopia,48,18.99,11.81,911.52,566.88,344.64
INV-14604,2023-09-09,CUST-152,Online,FL,Colombia,40,21.89,9.41,875.6,376.4,499.2
INV-14605,2023-10-21,CUST-388,Online,WA,Vietnam,5,25.85,14.11,129.25,70.55,58.7
INV-14606,2023-07-24,CUST-329,Online,WA,Colombia,30,15.43,6.46,462.9,193.8,269.1
INV-14607,2023-08-20,CUST-996,Retail,WA,Brazil,49,20.32,9.04,995.68,442.96,552.72
INV-14608,2023-02-10,CUST-566,Online,CA,Ethiopia,35,19.68,13.27,688.8,464.45,224.35
INV-14609,2023-04-19,CUST-478,Wholesale,TX,Colombia,86,20.86,8.36,1793.96,718.96,1075.0
INV-14610,2023-11-07,CUST-622,Wholesale,NY,Vietnam,59,19.96,10.78,1177.64,636.02,541.62
INV-14611,2023-06-22,CUST-480,Retail,FL,Costa Rica,41,29.74,13.6,1219.34,557.6,661.74
INV-14612,2023-03-06,CUST-416,Wholesale,WA,Ethiopia,418,19.08,13.28,7975.44,5551.04,2424.4
INV-14613,2023-05-24,CUST-134,Online,FL,Ethiopia,43,24.18,11.18,1039.74,480.74,559.0
