Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
19/05/2024,CT586015,111,214,10039419.86,Giao dịch mua bán,Finance,CUST0025,VEND0095,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT841268,511,214,2722794.58,Giao dịch mua bán,HR,CUST0200,VEND0099,Revenue,IFRS 15,Revenue,IFRS 15
13/03/2024,CT451680,131,214,30537030.33,Giao dịch mua bán,Production,CUST0066,VEND0003,Asset,IAS 16,Asset,IAS 16
02/08/2024,CT744159,156,112,5210657.08,Giao dịch mua bán,Finance,CUST0025,VEND0051,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT632774,642,111,20792493.68,Giao dịch mua bán,Sales,CUST0039,VEND0061,Expense,IAS 1,Expense,IAS 1
27/07/2024,CT282722,511,331,30058203.77,Giao dịch mua bán,Production,CUST0175,VEND0015,Revenue,IFRS 15,Revenue,IFRS 15
11/11/2024,CT705776,152,211,40234843.87,Giao dịch mua bán,HR,CUST0050,VEND0121,Asset,IAS 16,Asset,IAS 16
02/01/2024,CT246188,642,331,11783440.86,Giao dịch mua bán,Production,CUST0041,VEND0026,Expense,IAS 1,Expense,IAS 1
17/02/2024,CT204140,156,152,9275950.26,Giao dịch mua bán,Production,CUST0002,VEND0147,Asset,IAS 16,Asset,IAS 16
27/07/2024,CT509072,331,152,4934928.5,Giao dịch mua bán,Production,CUST0138,VEND0169,Liability,IAS 37,Liability,IAS 37
18/10/2024,CT026217,112,511,10542472.64,Giao dịch mua bán,IT,CUST0157,VEND0109,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT892880,632,112,26561488.3,Giao dịch mua bán,Production,CUST0120,VEND0100,Expense,IAS 1,Expense,IAS 1
20/10/2024,CT781132,642,156,36524260.22,Giao dịch mua bán,Finance,CUST0066,VEND0108,Expense,IAS 1,Expense,IAS 1
05/08/2024,CT572318,511,214,38806618.4,Giao dịch mua bán,HR,CUST0070,VEND0127,Revenue,IFRS 15,Revenue,IFRS 15
28/12/2024,CT784515,632,214,28410857.13đ,Giao dịch mua bán,Production,CUST0130,VEND0047,Expense,IAS 1,Expense,IAS 1
07/06/2024,CT604384,131,214,39183302.25,Giao dịch mua bán,Finance,CUST0002,VEND0083,Asset,IAS 16,Asset,IAS 16
07/08/2024,CT739608,642,112,16441157.59,Giao dịch mua bán,HR,CUST0049,VEND0142,Expense,IAS 1,Expense,IAS 1
13/06/2024,CT819327,331,112,19312333.39,Giao dịch mua bán,Finance,CUST0085,VEND0088,Liability,IAS 37,Liability,IAS 37
30/08/2024,CT195526,131,211,2436705.38,Giao dịch mua bán,Finance,CUST0010,VEND0077,Asset,IAS 16,Asset,IAS 16
20/10/2024,CT440102,211,214,34444284.15,Giao dịch mua bán,IT,CUST0128,VEND0092,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT853037,152,214,46110345.04,Giao dịch mua bán,Finance,CUST0192,VEND0180,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT116560,152,156,31820634.69,Giao dịch mua bán,Finance,CUST0147,VEND0170,Asset,IAS 16,Asset,IAS 16
30/05/2024,CT786120,632,131,21731452.09,Giao dịch mua bán,HR,CUST0161,VEND0013,Expense,IAS 1,Expense,IAS 1
21/06/2024,CT586721,214,131,46716441.27,Giao dịch mua bán,Finance,CUST0159,VEND0039,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT585623,152,112,1129833.22,Giao dịch mua bán,Sales,CUST0164,VEND0111,Asset,IAS 16,Asset,IAS 16
13/06/2024,CT733732,632,152,44630533.37,Giao dịch mua bán,Finance,CUST0117,VEND0001,Expense,IAS 1,Expense,IAS 1
07/07/2024,CT570273,112,331,3960345.27,Giao dịch mua bán,Production,CUST0157,VEND0136,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT473252,131,214,17961796.74,Giao dịch mua bán,Production,CUST0157,VEND0196,Asset,IAS 16,Asset,IAS 16
13/07/2024,CT183688,642,156,25990642.66,Giao dịch mua bán,Finance,CUST0053,VEND0029,Expense,IAS 1,Expense,IAS 1
19/12/2024,CT122865,211,211,6071644.2,Giao dịch mua bán,IT,CUST0098,VEND0139,Asset,IAS 16,Asset,IAS 16
07/09/2024,CT854791,511,156,26577965.55,Giao dịch mua bán,Sales,CUST0100,VEND0021,Revenue,IFRS 15,Revenue,IFRS 15
10/08/2024,CT780611,156,642,2573783.23,Giao dịch mua bán,IT,CUST0012,VEND0095,Asset,IAS 16,Asset,IAS 16
23/06/2024,CT990166,214,211,24603616.32,Giao dịch mua bán,IT,CUST0114,VEND0096,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT526006,112,511,26590836.74,Giao dịch mua bán,Finance,CUST0046,VEND0156,Asset,IAS 16,Asset,IAS 16
30/07/2024,CT768276,111,632,42433989.84,Giao dịch mua bán,Finance,CUST0022,VEND0106,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT354126,331,152,42477286.89,Giao dịch mua bán,IT,CUST0029,VEND0165,Liability,IAS 37,Liability,IAS 37
26/05/2024,CT252101,111,642,24704821.22,Giao dịch mua bán,Finance,CUST0004,VEND0046,Asset,IAS 16,Asset,IAS 16
10/09/2024,CT693548,112,111,10739754.73,Giao dịch mua bán,Production,CUST0161,VEND0051,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT001336,112,642,17083653.71,Giao dịch mua bán,Finance,CUST0117,VEND0061,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT192016,632,156,11085732.45,Giao dịch mua bán,HR,CUST0093,VEND0103,Expense,IAS 1,Expense,IAS 1
28/01/2024,CT463377,152,511,29908842.27,Giao dịch mua bán,Production,CUST0053,VEND0114,Asset,IAS 16,Asset,IAS 16
05/09/2024,CT540541,632,211,19080293.73,Giao dịch mua bán,Finance,CUST0150,VEND0105,Expense,IAS 1,Expense,IAS 1
13/05/2024,CT107507,642,111,42493697.99,Giao dịch mua bán,Production,CUST0165,VEND0013,Expense,IAS 1,Expense,IAS 1
08/03/2024,CT096982,331,632,15442717.9,Giao dịch mua bán,Sales,CUST0084,VEND0050,Liability,IAS 37,Liability,IAS 37
06/08/2024,CT636866,131,331,18543570.51,Giao dịch mua bán,Production,CUST0171,VEND0115,Asset,IAS 16,Asset,IAS 16
14/07/2024,CT338007,511,111,2235998.88,Giao dịch mua bán,Finance,CUST0015,VEND0001,Revenue,IFRS 15,Revenue,IFRS 15
05/03/2024,CT631519,156,511,11261182.84,Giao dịch mua bán,HR,CUST0189,VEND0038,Asset,IAS 16,Asset,IAS 16
08/12/2024,CT910868,642,211,23277480.91,Giao dịch mua bán,HR,CUST0109,VEND0065,Expense,IAS 1,Expense,IAS 1
20/03/2024,CT565623,111,211,668257.88,Giao dịch mua bán,Finance,CUST0112,VEND0199,Asset,IAS 16,Asset,IAS 16
25/05/2024,CT076593,511,211,23206720.99,Giao dịch mua bán,Sales,CUST0062,VEND0070,Revenue,IFRS 15,Revenue,IFRS 15
03/02/2024,CT727928,152,331,1948336.28,Giao dịch mua bán,Sales,CUST0026,VEND0018,Asset,IAS 16,Asset,IAS 16
26/11/2024,CT190205,511,152,36599825.74,Giao dịch mua bán,Sales,CUST0111,VEND0009,Revenue,IFRS 15,Revenue,IFRS 15
26/02/2024,CT077204,156,156,49368246.01,Giao dịch mua bán,IT,CUST0074,VEND0042,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT643930,331,112,12200299.66,Giao dịch mua bán,Production,CUST0057,VEND0072,Liability,IAS 37,Liability,IAS 37
28/09/2024,CT994227,214,642,43032722.02,Giao dịch mua bán,HR,CUST0013,VEND0046,Asset,IAS 16,Asset,IAS 16
04/01/2024,CT765179,632,156,45856206.7,Giao dịch mua bán,IT,CUST0117,VEND0090,Expense,IAS 1,Expense,IAS 1
25/07/2024,CT877989,214,131,43379114.3,Giao dịch mua bán,IT,CUST0058,VEND0036,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT491819,156,156,20135702.6,Giao dịch mua bán,Sales,CUST0121,VEND0027,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT917849,152,214,44357546.71,Giao dịch mua bán,Sales,CUST0175,VEND0193,Asset,IAS 16,Asset,IAS 16
13/05/2024,CT377112,111,331,4674751.38,Giao dịch mua bán,Production,CUST0168,VEND0059,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT115924,331,131,3459369.98,Giao dịch mua bán,Finance,CUST0184,VEND0046,Liability,IAS 37,Liability,IAS 37
29/12/2024,CT708434,112,211,4559916.03,Giao dịch mua bán,HR,CUST0054,VEND0091,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT052743,111,156,25891727,Giao dịch mua bán,Finance,CUST0019,VEND0080,Asset,IAS 16,Asset,IAS 16
24/06/2024,CT317382,131,642,34071886.68,Giao dịch mua bán,Production,CUST0137,VEND0009,Asset,IAS 16,Asset,IAS 16
14/10/2024,DUPLICATE,111,642,23212479.82,Giao dịch mua bán,HR,CUST0084,VEND0040,Asset,IAS 16,Asset,IAS 16
27/12/2024,CT007099,152,511,34995517.67,Giao dịch mua bán,Sales,CUST0199,VEND0132,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT453341,111,211,19380802.75,Giao dịch mua bán,IT,CUST0028,VEND0109,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT662779,211,152,30285566.68,Giao dịch mua bán,IT,CUST0045,VEND0188,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT872682,511,112,9683120.82,Giao dịch mua bán,Finance,CUST0058,VEND0061,Revenue,IFRS 15,Revenue,IFRS 15
08/06/2024,CT366054,214,511,30146685.72,Giao dịch mua bán,Sales,CUST0061,VEND0048,Asset,IAS 16,Asset,IAS 16
18/08/2024,CT711205,131,331,47517202.64,Giao dịch mua bán,Finance,CUST0129,VEND0061,Asset,IAS 16,Asset,IAS 16
25/10/2024,CT922379,211,632,370968.04,Giao dịch mua bán,IT,CUST0189,VEND0121,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT563945,642,156,48320553.56,Giao dịch mua bán,Production,CUST0188,VEND0071,Expense,IAS 1,Expense,IAS 1
13/01/2024,CT536649,511,214,12124520.38,Giao dịch mua bán,Production,CUST0141,VEND0178,Revenue,IFRS 15,Revenue,IFRS 15
01/01/2024,CT359307,331,331,518795.11,Giao dịch mua bán,Production,CUST0148,VEND0112,Liability,IAS 37,Liability,IAS 37
01/04/2024,CT168499,642,156,12177939.39,Giao dịch mua bán,Sales,CUST0070,VEND0059,Expense,IAS 1,Expense,IAS 1
30/06/2024,CT466964,131,331,7490068.32,Giao dịch mua bán,Finance,CUST0084,VEND0025,Asset,IAS 16,Asset,IAS 16
29/12/2024,CT217742,156,152,41037929.21,Giao dịch mua bán,Finance,CUST0068,VEND0067,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT966461,632,331,36011973.74,Giao dịch mua bán,Finance,CUST0170,VEND0078,Expense,IAS 1,Expense,IAS 1
20/01/2024,CT234440,111,511,10575386.91,Giao dịch mua bán,Production,CUST0174,VEND0094,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT467817,511,511,12769620.24,Giao dịch mua bán,Finance,CUST0035,VEND0147,Revenue,IFRS 15,Revenue,IFRS 15
13/05/2024,CT964388,632,152,17530206.78,Giao dịch mua bán,HR,CUST0032,VEND0170,Expense,IAS 1,Expense,IAS 1
07/07/2024,CT920789,131,152,5236162.66,Giao dịch mua bán,Production,CUST0034,VEND0068,Asset,IAS 16,Asset,IAS 16
18/12/2024,CT571020,111,156,33759133.64,Giao dịch mua bán,IT,CUST0071,VEND0079,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT086596,331,642,30059164.34,Giao dịch mua bán,Finance,CUST0191,VEND0034,Liability,IAS 37,Liability,IAS 37
26/11/2024,CT586331,331,111,3732059.45,Giao dịch mua bán,Finance,CUST0181,VEND0156,Liability,IAS 37,Liability,IAS 37
15/08/2024,CT589544,331,632,30576569.38,Giao dịch mua bán,IT,CUST0170,VEND0001,Liability,IAS 37,Liability,IAS 37
05/03/2024,CT872736,131,511,2361170.85,Giao dịch mua bán,IT,CUST0109,VEND0159,Asset,IAS 16,Asset,IAS 16
20/01/2024,CT437444,331,156,12815044.05đ,Giao dịch mua bán,Production,CUST0012,VEND0080,Liability,IAS 37,Liability,IAS 37
25/02/2024,CT172038,111,131,6462852.58,Giao dịch mua bán,Sales,CUST0039,VEND0007,Asset,IAS 16,Asset,IAS 16
10/12/2024,CT112924,642,642,33868688.51,Giao dịch mua bán,Sales,CUST0073,VEND0068,Expense,IAS 1,Expense,IAS 1
20/08/2024,CT379449,211,214,1415660.39,Giao dịch mua bán,HR,CUST0172,VEND0103,Asset,IAS 16,Asset,IAS 16
25/02/2024,CT407991,642,214,14023142.34,Giao dịch mua bán,Finance,CUST0034,VEND0119,Expense,IAS 1,Expense,IAS 1
22/01/2024,CT443440,131,511,27096002.19,Giao dịch mua bán,Finance,CUST0158,VEND0167,Asset,IAS 16,Asset,IAS 16
27/07/2024,CT351569,111,642,36796459.48,Giao dịch mua bán,HR,CUST0096,VEND0078,Asset,IAS 16,Asset,IAS 16
05/06/2024,CT199083,111,331,7036669.23,Giao dịch mua bán,IT,CUST0025,VEND0092,Asset,IAS 16,Asset,IAS 16
29/04/2024,CT135362,642,214,49573132.84,Giao dịch mua bán,HR,CUST0031,VEND0180,Expense,IAS 1,Expense,IAS 1
08/09/2024,CT312320,331,632,43424735.91,Giao dịch mua bán,Production,CUST0001,VEND0153,Liability,IAS 37,Liability,IAS 37
01/11/2024,CT563376,642,112,49199197.53,Giao dịch mua bán,Production,CUST0043,VEND0065,Expense,IAS 1,Expense,IAS 1
02/07/2024,CT296613,131,632,47519610.08,Giao dịch mua bán,Sales,CUST0096,VEND0155,Asset,IAS 16,Asset,IAS 16
22/04/2024,CT851334,642,112,25150304.21,Giao dịch mua bán,Sales,CUST0083,VEND0186,Expense,IAS 1,Expense,IAS 1
03/08/2024,CT764218,111,152,12242166.57,Giao dịch mua bán,Finance,CUST0187,VEND0083,Asset,IAS 16,Asset,IAS 16
17/09/2024,CT544462,331,642,40866633.9,Giao dịch mua bán,HR,CUST0145,VEND0096,Liability,IAS 37,Liability,IAS 37
29/11/2024,CT305661,112,211,18285664.15,Giao dịch mua bán,HR,CUST0170,VEND0015,Asset,IAS 16,Asset,IAS 16
12/12/2024,CT122250,331,111,40666542.3,Giao dịch mua bán,HR,CUST0197,VEND0065,Liability,IAS 37,Liability,IAS 37
26/03/2024,CT291010,211,131,37630718.52,Giao dịch mua bán,Sales,CUST0131,VEND0063,Asset,IAS 16,Asset,IAS 16
23/07/2024,CT240342,131,111,34477427.62,Giao dịch mua bán,Production,CUST0088,VEND0096,Asset,IAS 16,Asset,IAS 16
31/08/2024,CT336971,111,111,25584748.69,Giao dịch mua bán,Finance,CUST0174,VEND0097,Asset,IAS 16,Asset,IAS 16
02/02/2024,CT664276,112,331,38894389.87,Giao dịch mua bán,IT,CUST0191,VEND0068,Asset,IAS 16,Asset,IAS 16
29/04/2024,CT843272,156,511,7800380.61,Giao dịch mua bán,Finance,CUST0108,VEND0179,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT561688,131,111,49963788.33,Giao dịch mua bán,HR,CUST0091,VEND0096,Asset,IAS 16,Asset,IAS 16
10/04/2024,CT743230,331,111,25139418.82,Giao dịch mua bán,Production,CUST0084,VEND0192,Liability,IAS 37,Liability,IAS 37
10/11/2024,CT315874,111,156,22988373.12,Giao dịch mua bán,HR,CUST0013,VEND0055,Asset,IAS 16,Asset,IAS 16
14/03/2024,CT073213,632,131,27202987.95,Giao dịch mua bán,Production,CUST0116,VEND0064,Expense,IAS 1,Expense,IAS 1
28/08/2024,CT966353,152,331,17292004.73,Giao dịch mua bán,HR,CUST0030,VEND0180,Asset,IAS 16,Asset,IAS 16
09/09/2024,CT718362,214,156,30025152.49,Giao dịch mua bán,Production,CUST0037,VEND0011,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT169006,642,131,27492981.02,Giao dịch mua bán,Sales,CUST0168,VEND0053,Expense,IAS 1,Expense,IAS 1
02/08/2024,CT362331,111,642,19667727.23,Giao dịch mua bán,Sales,CUST0060,VEND0074,Asset,IAS 16,Asset,IAS 16
21/08/2024,CT390727,112,331,5037656.84,Giao dịch mua bán,Finance,CUST0156,VEND0032,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT758576,214,642,1088750.58,Giao dịch mua bán,IT,CUST0052,VEND0159,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT721290,632,156,39202581.34,Giao dịch mua bán,Production,CUST0031,VEND0100,Expense,IAS 1,Expense,IAS 1
11/08/2024,CT339381,511,111,33327527.22,Giao dịch mua bán,Finance,CUST0154,VEND0006,Revenue,IFRS 15,Revenue,IFRS 15
10/12/2024,CT477339,214,511,20393610.18,Giao dịch mua bán,Finance,CUST0110,VEND0194,Asset,IAS 16,Asset,IAS 16
01/06/2024,CT840611,112,156,297219.85,Giao dịch mua bán,Finance,CUST0101,VEND0069,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT713292,511,642,11637596.25,Giao dịch mua bán,IT,CUST0089,VEND0129,Revenue,IFRS 15,Revenue,IFRS 15
02/08/2024,CT563868,632,511,46338813.88,Giao dịch mua bán,HR,CUST0198,VEND0012,Expense,IAS 1,Expense,IAS 1
03/05/2024,CT516116,214,211,12989063.63,Giao dịch mua bán,HR,CUST0058,VEND0111,Asset,IAS 16,Asset,IAS 16
12/11/2024,CT582927,642,152,20193384.92,Giao dịch mua bán,IT,CUST0103,VEND0003,Expense,IAS 1,Expense,IAS 1
09/01/2024,CT703259,632,211,16560181.68,Giao dịch mua bán,Production,CUST0124,VEND0145,Expense,IAS 1,Expense,IAS 1
08/03/2024,CT579791,632,111,47911347.58,Giao dịch mua bán,IT,CUST0198,VEND0181,Expense,IAS 1,Expense,IAS 1
18/02/2024,CT436315,211,632,5714610.4,Giao dịch mua bán,IT,CUST0037,VEND0025,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT275198,642,156,31281850.03,Giao dịch mua bán,HR,CUST0161,VEND0141,Expense,IAS 1,Expense,IAS 1
14/01/2024,CT573138,214,131,28864243.75,Giao dịch mua bán,IT,CUST0178,VEND0001,Asset,IAS 16,Asset,IAS 16
30/03/2024,CT488914,642,112,19935524.63,Giao dịch mua bán,Production,CUST0022,VEND0092,Expense,IAS 1,Expense,IAS 1
01/10/2024,CT317119,152,642,31683086.2,Giao dịch mua bán,Finance,CUST0004,VEND0048,Asset,IAS 16,Asset,IAS 16
26/04/2024,CT724910,511,511,24466635.63,Giao dịch mua bán,Sales,CUST0052,VEND0078,Revenue,IFRS 15,Revenue,IFRS 15
17/05/2024,CT934816,111,156,11615529.92,Giao dịch mua bán,HR,CUST0101,VEND0115,Asset,IAS 16,Asset,IAS 16
27/08/2024,CT890696,642,112,22324629.59,Giao dịch mua bán,IT,CUST0071,VEND0036,Expense,IAS 1,Expense,IAS 1
26/05/2024,CT270854,331,331,31772538.34,Giao dịch mua bán,Sales,CUST0189,VEND0133,Liability,IAS 37,Liability,IAS 37
06/11/2024,CT768336,632,511,20798625.44,Giao dịch mua bán,Sales,CUST0094,VEND0112,Expense,IAS 1,Expense,IAS 1
20/10/2024,CT364466,131,511,46532135.56,Giao dịch mua bán,Sales,CUST0119,VEND0073,Asset,IAS 16,Asset,IAS 16
08/09/2024,CT767638,131,642,27426745.14,Giao dịch mua bán,Production,CUST0147,VEND0133,Asset,IAS 16,Asset,IAS 16
06/02/2024,CT645790,156,112,37409936.85đ,Giao dịch mua bán,Finance,CUST0184,VEND0196,Asset,IAS 16,Asset,IAS 16
24/02/2024,DUPLICATE,642,331,42482352.55,Giao dịch mua bán,IT,CUST0073,VEND0179,Expense,IAS 1,Expense,IAS 1
28/04/2024,CT501100,511,214,31679297.33,Giao dịch mua bán,IT,CUST0036,VEND0191,Revenue,IFRS 15,Revenue,IFRS 15
03/05/2024,CT112717,642,211,3521133.46,Giao dịch mua bán,IT,CUST0170,VEND0047,Expense,IAS 1,Expense,IAS 1
25/05/2024,CT579213,152,331,32800268.67,Giao dịch mua bán,Sales,CUST0179,VEND0166,Asset,IAS 16,Asset,IAS 16
22/02/2024,CT312736,511,111,41605001.13,Giao dịch mua bán,Sales,CUST0194,VEND0075,Revenue,IFRS 15,Revenue,IFRS 15
12/07/2024,CT228936,112,214,11692141.38,Giao dịch mua bán,HR,CUST0097,VEND0007,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT591195,112,211,38430234.02đ,Giao dịch mua bán,IT,CUST0030,VEND0024,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT361202,214,156,10248476.36,Giao dịch mua bán,Production,CUST0196,VEND0041,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT391236,112,152,23535969.43,Giao dịch mua bán,Production,CUST0026,VEND0054,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT718694,112,632,48412337.66,Giao dịch mua bán,Sales,CUST0041,VEND0074,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT617043,211,642,20989818.62,Giao dịch mua bán,HR,CUST0106,VEND0181,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT565470,112,111,15804186.58,Giao dịch mua bán,Finance,CUST0008,VEND0143,Asset,IAS 16,Asset,IAS 16
26/12/2024,CT843749,211,156,14769589.54,Giao dịch mua bán,HR,CUST0084,VEND0009,Asset,IAS 16,Asset,IAS 16
09/02/2024,CT486972,331,152,31136726.51,Giao dịch mua bán,IT,CUST0007,VEND0166,Liability,IAS 37,Liability,IAS 37
19/04/2024,CT760720,152,111,25484515.23,Giao dịch mua bán,IT,CUST0198,VEND0047,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT850726,152,112,38187453.08,Giao dịch mua bán,HR,CUST0155,VEND0182,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT464386,642,642,385909.81,Giao dịch mua bán,IT,CUST0146,VEND0118,Expense,IAS 1,Expense,IAS 1
16/12/2024,CT893659,214,511,28380216.24,Giao dịch mua bán,Production,CUST0025,VEND0082,Asset,IAS 16,Asset,IAS 16
24/10/2024,CT320355,156,214,41085961.48,Giao dịch mua bán,Production,CUST0164,VEND0061,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT961158,642,211,45009098.66,Giao dịch mua bán,IT,CUST0194,VEND0054,Expense,IAS 1,Expense,IAS 1
07/10/2024,CT412105,111,156,21962286.45,Giao dịch mua bán,Sales,CUST0191,VEND0111,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT344883,112,131,8722008.19,Giao dịch mua bán,IT,CUST0161,VEND0193,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT869762,131,214,40259561.45,Giao dịch mua bán,IT,CUST0127,VEND0088,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT159955,642,156,8074011.61,Giao dịch mua bán,Sales,CUST0009,VEND0105,Expense,IAS 1,Expense,IAS 1
07/06/2024,CT415230,112,511,30666349.72,Giao dịch mua bán,IT,CUST0043,VEND0119,Asset,IAS 16,Asset,IAS 16
07/12/2024,CT628247,511,511,35875672.36,Giao dịch mua bán,Sales,CUST0100,VEND0016,Revenue,IFRS 15,Revenue,IFRS 15
04/04/2024,CT134820,111,112,6998569.99,Giao dịch mua bán,HR,CUST0069,VEND0035,Asset,IAS 16,Asset,IAS 16
10/06/2024,CT324563,214,331,14567142.82,Giao dịch mua bán,IT,CUST0071,VEND0154,Asset,IAS 16,Asset,IAS 16
14/07/2024,CT216356,632,131,12264776.55,Giao dịch mua bán,HR,CUST0176,VEND0046,Expense,IAS 1,Expense,IAS 1
24/07/2024,CT758545,511,112,39023736.13,Giao dịch mua bán,IT,CUST0041,VEND0119,Revenue,IFRS 15,Revenue,IFRS 15
22/11/2024,CT278541,331,152,20376431.87,Giao dịch mua bán,Finance,CUST0137,VEND0074,Liability,IAS 37,Liability,IAS 37
18/10/2024,CT386772,152,152,32365579.74,Giao dịch mua bán,Sales,CUST0189,VEND0042,Asset,IAS 16,Asset,IAS 16
03/09/2024,CT201387,632,511,15444361.6,Giao dịch mua bán,Production,CUST0050,VEND0082,Expense,IAS 1,Expense,IAS 1
27/03/2024,CT383281,642,156,876682.95,Giao dịch mua bán,Sales,CUST0114,VEND0124,Expense,IAS 1,Expense,IAS 1
08/10/2024,CT277787,111,511,5915570.85,Giao dịch mua bán,Sales,CUST0097,VEND0171,Asset,IAS 16,Asset,IAS 16
12/11/2024,CT570648,111,131,24705137.8,Giao dịch mua bán,Sales,CUST0040,VEND0187,Asset,IAS 16,Asset,IAS 16
03/05/2024,CT395621,112,642,10907968.68,Giao dịch mua bán,IT,CUST0058,VEND0129,Asset,IAS 16,Asset,IAS 16
14/01/2024,CT225211,642,642,20530691.62,Giao dịch mua bán,Sales,CUST0144,VEND0192,Expense,IAS 1,Expense,IAS 1
09/03/2024,CT905736,632,511,46329755.22,Giao dịch mua bán,Production,CUST0075,VEND0086,Expense,IAS 1,Expense,IAS 1
20/12/2024,CT149399,211,511,43292063.88,Giao dịch mua bán,Production,CUST0198,VEND0181,Asset,IAS 16,Asset,IAS 16
10/01/2024,CT239426,211,331,5769761.77,Giao dịch mua bán,Production,CUST0077,VEND0072,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT858388,131,156,18880865.28,Giao dịch mua bán,HR,CUST0037,VEND0149,Asset,IAS 16,Asset,IAS 16
03/08/2024,CT280741,156,156,49166013.68,Giao dịch mua bán,Sales,CUST0154,VEND0159,Asset,IAS 16,Asset,IAS 16
11/10/2024,CT981227,112,211,9290635.77,Giao dịch mua bán,IT,CUST0197,VEND0057,Asset,IAS 16,Asset,IAS 16
09/02/2024,CT241702,632,156,9766447.77,Giao dịch mua bán,Sales,CUST0140,VEND0197,Expense,IAS 1,Expense,IAS 1
22/06/2024,CT068449,156,511,48138103.26,Giao dịch mua bán,Finance,CUST0170,VEND0167,Asset,IAS 16,Asset,IAS 16
01/05/2024,CT424403,511,214,2508739.76,Giao dịch mua bán,Production,CUST0113,VEND0163,Revenue,IFRS 15,Revenue,IFRS 15
12/09/2024,CT268564,632,152,43525043.77,Giao dịch mua bán,IT,CUST0020,VEND0009,Expense,IAS 1,Expense,IAS 1
28/09/2024,CT525996,642,331,47662240.66,Giao dịch mua bán,Sales,CUST0012,VEND0007,Expense,IAS 1,Expense,IAS 1
21/07/2024,CT340835,214,632,21021428.11,Giao dịch mua bán,IT,CUST0146,VEND0112,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT441602,152,642,10637195.46,Giao dịch mua bán,IT,CUST0116,VEND0007,Asset,IAS 16,Asset,IAS 16
09/11/2024,CT507482,214,152,43792904.29,Giao dịch mua bán,Production,CUST0180,VEND0003,Asset,IAS 16,Asset,IAS 16
13/04/2024,CT028047,214,112,30545684.98,Giao dịch mua bán,IT,CUST0054,VEND0012,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT157045,511,511,16014107.5,Giao dịch mua bán,Sales,CUST0171,VEND0169,Revenue,IFRS 15,Revenue,IFRS 15
06/12/2024,CT838208,112,152,24238087.39,Giao dịch mua bán,Finance,CUST0076,VEND0102,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT527979,632,214,38861064.2,Giao dịch mua bán,IT,CUST0028,VEND0064,Expense,IAS 1,Expense,IAS 1
03/12/2024,CT520433,112,152,3966925.23,Giao dịch mua bán,HR,CUST0066,VEND0010,Asset,IAS 16,Asset,IAS 16
05/10/2024,CT987167,152,156,25060839.19,Giao dịch mua bán,Sales,CUST0100,VEND0190,Asset,IAS 16,Asset,IAS 16
26/05/2024,CT499199,131,111,42604348.76,Giao dịch mua bán,HR,CUST0123,VEND0103,Asset,IAS 16,Asset,IAS 16
