Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
01/09/2024,CT466459,211,331,23926963.33,Giao dịch mua bán,Production,CUST0024,VEND0065,Asset,IAS 16,Asset,IAS 16
09/11/2024,CT031765,156,112,19359234,Giao dịch mua bán,Sales,CUST0089,VEND0149,Asset,IAS 16,Asset,IAS 16
19/12/2024,CT744678,214,511,3484893.05,Giao dịch mua bán,HR,CUST0033,VEND0131,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT752809,632,112,42850885.87,Giao dịch mua bán,IT,CUST0172,VEND0087,Expense,IAS 1,Expense,IAS 1
23/07/2024,CT416219,331,111,41445690.73,Giao dịch mua bán,Finance,CUST0129,VEND0149,Liability,IAS 37,Liability,IAS 37
24/11/2024,CT826604,112,112,14965891.95,Giao dịch mua bán,Finance,CUST0103,VEND0043,Asset,IAS 16,Asset,IAS 16
15/02/2024,CT246840,152,632,19600252.79,Giao dịch mua bán,IT,CUST0026,VEND0031,Asset,IAS 16,Asset,IAS 16
28/06/2024,CT234380,211,111,41251209.53,Giao dịch mua bán,Production,CUST0036,VEND0185,Asset,IAS 16,Asset,IAS 16
07/01/2024,CT304661,156,632,41569681.99,Giao dịch mua bán,HR,CUST0067,VEND0090,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT920135,511,111,43292597.69,Giao dịch mua bán,IT,CUST0100,VEND0139,Revenue,IFRS 15,Revenue,IFRS 15
29/06/2024,CT356200,152,156,29945235.02,Giao dịch mua bán,Finance,CUST0048,VEND0100,Asset,IAS 16,Asset,IAS 16
17/12/2024,CT689354,152,331,36601449.39,Giao dịch mua bán,Production,CUST0169,VEND0009,Asset,IAS 16,Asset,IAS 16
27/11/2024,CT101886,111,511,37449642.48,Giao dịch mua bán,Finance,CUST0034,VEND0100,Asset,IAS 16,Asset,IAS 16
22/02/2024,CT789265,214,156,3358731.61,Giao dịch mua bán,Sales,CUST0142,VEND0182,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT496941,131,331,34920649.37,Giao dịch mua bán,Production,CUST0130,VEND0026,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT908423,511,511,30976247.87,Giao dịch mua bán,Production,CUST0035,VEND0200,Revenue,IFRS 15,Revenue,IFRS 15
09/12/2024,CT726627,214,152,43827810.02,Giao dịch mua bán,IT,CUST0100,VEND0101,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT078617,632,511,40775695.62,Giao dịch mua bán,Finance,CUST0093,VEND0025,Expense,IAS 1,Expense,IAS 1
10/06/2024,CT349277,211,214,4783167.7,Giao dịch mua bán,Sales,CUST0061,VEND0121,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT332037,156,112,32641040.99,Giao dịch mua bán,Production,CUST0146,VEND0174,Asset,IAS 16,Asset,IAS 16
22/01/2024,DUPLICATE,131,331,3500517.42,Giao dịch mua bán,HR,CUST0167,VEND0090,Asset,IAS 16,Asset,IAS 16
14/06/2024,CT083057,111,156,24263598.88,Giao dịch mua bán,HR,CUST0172,VEND0168,Asset,IAS 16,Asset,IAS 16
31/08/2024,CT144383,131,511,4320030.24,Giao dịch mua bán,IT,CUST0089,VEND0151,Asset,IAS 16,Asset,IAS 16
21/08/2024,CT683696,152,156,25318878.12,Giao dịch mua bán,Production,CUST0145,VEND0011,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT218980,156,131,38885137.3,Giao dịch mua bán,Sales,CUST0070,VEND0150,Asset,IAS 16,Asset,IAS 16
23/06/2024,CT103328,112,112,33662873.08,Giao dịch mua bán,Sales,CUST0032,VEND0110,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT718208,156,112,35323093.61,Giao dịch mua bán,HR,CUST0163,VEND0028,Asset,IAS 16,Asset,IAS 16
08/07/2024,CT293740,131,214,15644476.5,Giao dịch mua bán,HR,CUST0197,VEND0030,Asset,IAS 16,Asset,IAS 16
16/01/2024,CT366804,642,214,44236297.76,Giao dịch mua bán,Production,CUST0126,VEND0113,Expense,IAS 1,Expense,IAS 1
26/06/2024,CT748460,331,214,16123430.79,Giao dịch mua bán,HR,CUST0076,VEND0163,Liability,IAS 37,Liability,IAS 37
05/10/2024,CT067992,211,152,18334100.79,Giao dịch mua bán,HR,CUST0143,VEND0005,Asset,IAS 16,Asset,IAS 16
21/09/2024,CT767359,111,642,25466741.26,Giao dịch mua bán,Sales,CUST0013,VEND0156,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT771443,156,331,33222587.63,Giao dịch mua bán,IT,CUST0169,VEND0022,Asset,IAS 16,Asset,IAS 16
11/08/2024,CT229870,632,112,24083805.37,Giao dịch mua bán,IT,CUST0149,VEND0064,Expense,IAS 1,Expense,IAS 1
16/02/2024,CT331696,111,331,10453023.35,Giao dịch mua bán,IT,CUST0141,VEND0193,Asset,IAS 16,Asset,IAS 16
18/10/2024,CT508252,511,511,36483024.28,Giao dịch mua bán,Production,CUST0085,VEND0050,Revenue,IFRS 15,Revenue,IFRS 15
15/12/2024,CT821522,131,632,38815802.3,Giao dịch mua bán,Production,CUST0093,VEND0098,Asset,IAS 16,Asset,IAS 16
20/01/2024,CT017245,642,156,24990667.11,Giao dịch mua bán,Finance,CUST0029,VEND0041,Expense,IAS 1,Expense,IAS 1
29/08/2024,CT865445,112,331,35996020.25,Giao dịch mua bán,Sales,CUST0016,VEND0083,Asset,IAS 16,Asset,IAS 16
19/12/2024,CT045354,331,642,22735165.77,Giao dịch mua bán,Production,CUST0020,VEND0167,Liability,IAS 37,Liability,IAS 37
31/10/2024,CT108313,156,156,23963476.02,Giao dịch mua bán,Sales,CUST0073,VEND0019,Asset,IAS 16,Asset,IAS 16
05/06/2024,CT120486,112,331,39530676.67,Giao dịch mua bán,HR,CUST0196,VEND0183,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT914188,211,131,47506025.21,Giao dịch mua bán,IT,CUST0014,VEND0152,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT571600,112,632,33964297.85,Giao dịch mua bán,Production,CUST0172,VEND0140,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT186860,331,211,41067738.11,Giao dịch mua bán,HR,CUST0069,VEND0115,Liability,IAS 37,Liability,IAS 37
05/02/2024,CT032998,111,511,24677504.87,Giao dịch mua bán,IT,CUST0008,VEND0053,Asset,IAS 16,Asset,IAS 16
28/05/2024,CT894030,152,156,20915376.07,Giao dịch mua bán,Finance,CUST0083,VEND0132,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT595705,131,511,10864563.84,Giao dịch mua bán,Production,CUST0083,VEND0105,Asset,IAS 16,Asset,IAS 16
23/06/2024,CT574273,642,331,43919913.65,Giao dịch mua bán,IT,CUST0102,VEND0074,Expense,IAS 1,Expense,IAS 1
31/07/2024,CT447591,511,112,1264939.98,Giao dịch mua bán,Production,CUST0200,VEND0004,Revenue,IFRS 15,Revenue,IFRS 15
31/01/2024,CT733894,131,632,11735213.28,Giao dịch mua bán,Production,CUST0111,VEND0188,Asset,IAS 16,Asset,IAS 16
02/04/2024,CT966687,632,211,10491904.94,Giao dịch mua bán,HR,CUST0157,VEND0174,Expense,IAS 1,Expense,IAS 1
09/03/2024,CT020368,152,131,25541408.97,Giao dịch mua bán,Finance,CUST0112,VEND0159,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT165920,152,111,21639634.22,Giao dịch mua bán,IT,CUST0078,VEND0149,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT525579,111,112,7767131.86,Giao dịch mua bán,Production,CUST0121,VEND0047,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT781723,111,632,3868290.29,Giao dịch mua bán,Production,CUST0158,VEND0122,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT870441,211,131,7877632.53,Giao dịch mua bán,Production,CUST0009,VEND0192,Asset,IAS 16,Asset,IAS 16
15/01/2024,CT193006,211,511,46971372.33,Giao dịch mua bán,HR,CUST0180,VEND0110,Asset,IAS 16,Asset,IAS 16
01/03/2024,CT588520,632,211,16050218.83,Giao dịch mua bán,HR,CUST0031,VEND0110,Expense,IAS 1,Expense,IAS 1
26/12/2024,CT161123,211,112,43874405.45,Giao dịch mua bán,HR,CUST0077,VEND0091,Asset,IAS 16,Asset,IAS 16
07/08/2024,CT982125,511,214,12106923.29đ,Giao dịch mua bán,Sales,CUST0015,VEND0068,Revenue,IFRS 15,Revenue,IFRS 15
08/06/2024,CT162784,211,111,40679489.31,Giao dịch mua bán,Sales,CUST0136,VEND0194,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT377318,511,511,49849807.49,Giao dịch mua bán,Sales,CUST0110,VEND0050,Revenue,IFRS 15,Revenue,IFRS 15
30/09/2024,CT760679,511,511,20439450.11,Giao dịch mua bán,HR,CUST0038,VEND0140,Revenue,IFRS 15,Revenue,IFRS 15
22/01/2024,CT450448,131,331,33336203.14,Giao dịch mua bán,Production,CUST0133,VEND0137,Asset,IAS 16,Asset,IAS 16
22/07/2024,CT435531,331,211,9637612.65,Giao dịch mua bán,Production,CUST0086,VEND0173,Liability,IAS 37,Liability,IAS 37
09/05/2024,CT182977,152,131,21850064.92,Giao dịch mua bán,HR,CUST0129,VEND0128,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT598572,112,511,4667895.46,Giao dịch mua bán,Sales,CUST0118,VEND0143,Asset,IAS 16,Asset,IAS 16
16/01/2024,DUPLICATE,632,214,38145052.58đ,Giao dịch mua bán,Production,CUST0006,VEND0037,Expense,IAS 1,Expense,IAS 1
28/04/2024,CT318992,211,214,35952769.6,Giao dịch mua bán,Finance,CUST0135,VEND0128,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT510066,156,642,19012114.48,Giao dịch mua bán,Production,CUST0190,VEND0106,Asset,IAS 16,Asset,IAS 16
25/01/2024,CT197912,632,214,19500910.04,Giao dịch mua bán,IT,CUST0109,VEND0006,Expense,IAS 1,Expense,IAS 1
01/05/2024,CT969644,632,112,20201776.59,Giao dịch mua bán,IT,CUST0154,VEND0191,Expense,IAS 1,Expense,IAS 1
29/09/2024,CT768314,156,214,45137170.67,Giao dịch mua bán,Sales,CUST0146,VEND0193,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT441597,331,632,20346492.74,Giao dịch mua bán,IT,CUST0199,VEND0095,Liability,IAS 37,Liability,IAS 37
24/04/2024,CT136176,632,156,6646277.7,Giao dịch mua bán,Sales,CUST0129,VEND0072,Expense,IAS 1,Expense,IAS 1
14/12/2024,CT002369,632,211,44215030,Giao dịch mua bán,Finance,CUST0163,VEND0099,Expense,IAS 1,Expense,IAS 1
08/01/2024,CT568240,511,511,4373545.96,Giao dịch mua bán,IT,CUST0051,VEND0041,Revenue,IFRS 15,Revenue,IFRS 15
26/11/2024,CT592705,331,112,17511084.04,Giao dịch mua bán,Production,CUST0123,VEND0161,Liability,IAS 37,Liability,IAS 37
15/07/2024,CT729683,156,214,27655819.18,Giao dịch mua bán,IT,CUST0148,VEND0066,Asset,IAS 16,Asset,IAS 16
28/05/2024,CT731687,211,511,29134800.38,Giao dịch mua bán,IT,CUST0084,VEND0072,Asset,IAS 16,Asset,IAS 16
27/02/2024,CT210698,156,152,47225674.32,Giao dịch mua bán,Production,CUST0177,VEND0197,Asset,IAS 16,Asset,IAS 16
01/11/2024,CT832550,111,211,15382655.33,Giao dịch mua bán,IT,CUST0148,VEND0014,Asset,IAS 16,Asset,IAS 16
28/04/2024,CT313271,111,131,1180430.26,Giao dịch mua bán,Sales,CUST0155,VEND0168,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT674901,214,111,46515740.98,Giao dịch mua bán,Sales,CUST0106,VEND0052,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT887862,214,331,33402797.5,Giao dịch mua bán,Sales,CUST0086,VEND0166,Asset,IAS 16,Asset,IAS 16
16/04/2024,CT890291,112,152,13177251.46,Giao dịch mua bán,Production,CUST0114,VEND0123,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT145621,642,211,45462061.85,Giao dịch mua bán,Sales,CUST0105,VEND0120,Expense,IAS 1,Expense,IAS 1
08/08/2024,CT945550,211,211,38435122.74,Giao dịch mua bán,Finance,CUST0090,VEND0008,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT672088,112,331,28416332.68,Giao dịch mua bán,IT,CUST0135,VEND0040,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT150342,331,211,5645981.75,Giao dịch mua bán,IT,CUST0027,VEND0180,Liability,IAS 37,Liability,IAS 37
20/10/2024,CT680814,511,214,45534139.91,Giao dịch mua bán,IT,CUST0064,VEND0082,Revenue,IFRS 15,Revenue,IFRS 15
19/01/2024,CT256803,112,111,38801051.18,Giao dịch mua bán,HR,CUST0145,VEND0147,Asset,IAS 16,Asset,IAS 16
21/05/2024,CT860080,632,111,18580966.89,Giao dịch mua bán,Production,CUST0016,VEND0066,Expense,IAS 1,Expense,IAS 1
13/01/2024,CT563621,214,331,13761071.44,Giao dịch mua bán,HR,CUST0129,VEND0128,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT313642,152,156,41189561.26,Giao dịch mua bán,Finance,CUST0010,VEND0022,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT270869,211,511,29258512.59,Giao dịch mua bán,Finance,CUST0045,VEND0119,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT869010,214,152,40222740.59,Giao dịch mua bán,IT,CUST0026,VEND0044,Asset,IAS 16,Asset,IAS 16
22/04/2024,CT172897,211,642,38759859.41,Giao dịch mua bán,Finance,CUST0054,VEND0116,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT280409,211,642,39837945.78,Giao dịch mua bán,HR,CUST0136,VEND0171,Asset,IAS 16,Asset,IAS 16
06/04/2024,CT563275,331,131,8974545.44,Giao dịch mua bán,Sales,CUST0108,VEND0049,Liability,IAS 37,Liability,IAS 37
12/05/2024,CT704749,331,642,42224022.15,Giao dịch mua bán,Finance,CUST0152,VEND0123,Liability,IAS 37,Liability,IAS 37
16/04/2024,CT570245,214,642,31976057.27,Giao dịch mua bán,Sales,CUST0124,VEND0055,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT830685,214,214,48362195.83,Giao dịch mua bán,HR,CUST0131,VEND0025,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT724781,331,214,43408657.83,Giao dịch mua bán,Sales,CUST0104,VEND0178,Liability,IAS 37,Liability,IAS 37
18/08/2024,CT256906,111,156,34968109.14,Giao dịch mua bán,IT,CUST0129,VEND0033,Asset,IAS 16,Asset,IAS 16
09/08/2024,CT309531,511,111,19452003.15,Giao dịch mua bán,HR,CUST0140,VEND0140,Revenue,IFRS 15,Revenue,IFRS 15
10/12/2024,CT052556,214,632,25661238.52,Giao dịch mua bán,Production,CUST0151,VEND0048,Asset,IAS 16,Asset,IAS 16
04/07/2024,CT952016,111,642,15345789.56,Giao dịch mua bán,Production,CUST0005,VEND0165,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT304259,511,211,32232649.44,Giao dịch mua bán,HR,CUST0150,VEND0138,Revenue,IFRS 15,Revenue,IFRS 15
10/10/2024,CT715062,211,112,38322991.24,Giao dịch mua bán,Finance,CUST0133,VEND0120,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT159672,511,331,36775200.48,Giao dịch mua bán,Production,CUST0168,VEND0027,Revenue,IFRS 15,Revenue,IFRS 15
02/12/2024,CT931651,152,152,12710592.11,Giao dịch mua bán,Sales,CUST0188,VEND0080,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT696027,511,131,45172651.06,Giao dịch mua bán,Sales,CUST0025,VEND0134,Revenue,IFRS 15,Revenue,IFRS 15
04/03/2024,CT911490,211,111,16419130.57,Giao dịch mua bán,Production,CUST0193,VEND0114,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT064587,331,112,5283332.4,Giao dịch mua bán,Production,CUST0096,VEND0196,Liability,IAS 37,Liability,IAS 37
07/12/2024,CT535011,211,152,20413647.48,Giao dịch mua bán,HR,CUST0191,VEND0153,Asset,IAS 16,Asset,IAS 16
12/12/2024,CT720334,152,214,2187430.48,Giao dịch mua bán,Sales,CUST0184,VEND0068,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT365886,642,152,28446019.76,Giao dịch mua bán,Production,CUST0025,VEND0023,Expense,IAS 1,Expense,IAS 1
03/05/2024,CT263412,511,211,9695611.77,Giao dịch mua bán,IT,CUST0054,VEND0081,Revenue,IFRS 15,Revenue,IFRS 15
08/12/2024,CT991729,211,111,40641578.85,Giao dịch mua bán,Finance,CUST0137,VEND0014,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT683857,152,642,30476157.26,Giao dịch mua bán,IT,CUST0186,VEND0103,Asset,IAS 16,Asset,IAS 16
02/12/2024,CT869561,156,331,28328206.54,Giao dịch mua bán,Sales,CUST0102,VEND0130,Asset,IAS 16,Asset,IAS 16
15/04/2024,CT320491,642,211,43632971.93,Giao dịch mua bán,IT,CUST0132,VEND0097,Expense,IAS 1,Expense,IAS 1
03/07/2024,CT658471,131,131,14360525.48,Giao dịch mua bán,HR,CUST0070,VEND0145,Asset,IAS 16,Asset,IAS 16
10/12/2024,CT506909,632,211,12941355.2,Giao dịch mua bán,IT,CUST0101,VEND0119,Expense,IAS 1,Expense,IAS 1
14/11/2024,CT978091,112,131,34635029.83,Giao dịch mua bán,IT,CUST0100,VEND0107,Asset,IAS 16,Asset,IAS 16
28/11/2024,CT325279,211,111,44923713.63,Giao dịch mua bán,IT,CUST0133,VEND0138,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT720577,211,156,28104375.07,Giao dịch mua bán,IT,CUST0149,VEND0106,Asset,IAS 16,Asset,IAS 16
18/08/2024,CT711222,214,214,36099595.52,Giao dịch mua bán,Finance,CUST0161,VEND0161,Asset,IAS 16,Asset,IAS 16
30/03/2024,CT824950,112,211,10515460.6,Giao dịch mua bán,IT,CUST0111,VEND0041,Asset,IAS 16,Asset,IAS 16
23/11/2024,CT322690,632,331,13022503.67,Giao dịch mua bán,Sales,CUST0022,VEND0068,Expense,IAS 1,Expense,IAS 1
04/07/2024,CT673529,211,214,5503959.38,Giao dịch mua bán,IT,CUST0102,VEND0144,Asset,IAS 16,Asset,IAS 16
14/03/2024,CT125383,211,111,45987235.89,Giao dịch mua bán,Sales,CUST0087,VEND0093,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT658525,331,131,45816676.44,Giao dịch mua bán,Production,CUST0055,VEND0022,Liability,IAS 37,Liability,IAS 37
27/07/2024,CT488647,632,632,9850261.33,Giao dịch mua bán,Production,CUST0083,VEND0091,Expense,IAS 1,Expense,IAS 1
18/02/2024,CT085267,214,131,43723093.45,Giao dịch mua bán,Finance,CUST0131,VEND0101,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT992596,211,152,20000642.82,Giao dịch mua bán,Finance,CUST0188,VEND0005,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT141748,112,511,24404751.59,Giao dịch mua bán,HR,CUST0163,VEND0148,Asset,IAS 16,Asset,IAS 16
21/11/2024,CT221269,131,642,31696288.8,Giao dịch mua bán,Production,CUST0130,VEND0045,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT587716,511,642,37400162.95,Giao dịch mua bán,Finance,CUST0014,VEND0028,Revenue,IFRS 15,Revenue,IFRS 15
12/04/2024,CT835136,131,112,6503576.07,Giao dịch mua bán,HR,CUST0027,VEND0039,Asset,IAS 16,Asset,IAS 16
11/09/2024,CT258275,214,111,42598310.43,Giao dịch mua bán,HR,CUST0128,VEND0188,Asset,IAS 16,Asset,IAS 16
18/06/2024,CT394558,211,214,13316368.11,Giao dịch mua bán,Sales,CUST0001,VEND0060,Asset,IAS 16,Asset,IAS 16
20/01/2024,CT509193,511,211,30444866.42,Giao dịch mua bán,Sales,CUST0112,VEND0180,Revenue,IFRS 15,Revenue,IFRS 15
02/04/2024,CT796397,131,511,21989954.27,Giao dịch mua bán,Production,CUST0055,VEND0089,Asset,IAS 16,Asset,IAS 16
22/04/2024,CT810288,211,112,28965374.91,Giao dịch mua bán,IT,CUST0189,VEND0037,Asset,IAS 16,Asset,IAS 16
15/04/2024,CT858898,511,331,23011267.76,Giao dịch mua bán,Finance,CUST0107,VEND0108,Revenue,IFRS 15,Revenue,IFRS 15
30/06/2024,CT582910,156,511,625521.44,Giao dịch mua bán,Production,CUST0154,VEND0021,Asset,IAS 16,Asset,IAS 16
25/02/2024,CT967465,511,111,45351287.64,Giao dịch mua bán,HR,CUST0068,VEND0171,Revenue,IFRS 15,Revenue,IFRS 15
02/06/2024,CT515280,214,211,27186336.07,Giao dịch mua bán,Sales,CUST0002,VEND0049,Asset,IAS 16,Asset,IAS 16
30/09/2024,CT628183,156,211,39861638.52,Giao dịch mua bán,IT,CUST0078,VEND0173,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT350456,214,131,13124672.66,Giao dịch mua bán,IT,CUST0067,VEND0133,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT684618,214,112,37583373.17,Giao dịch mua bán,Production,CUST0067,VEND0186,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT225160,642,211,32059115.67,Giao dịch mua bán,Production,CUST0073,VEND0054,Expense,IAS 1,Expense,IAS 1
30/04/2024,CT334112,331,131,41225599.96,Giao dịch mua bán,IT,CUST0032,VEND0175,Liability,IAS 37,Liability,IAS 37
23/05/2024,CT597938,214,642,49026762.13,Giao dịch mua bán,Sales,CUST0044,VEND0168,Asset,IAS 16,Asset,IAS 16
01/04/2024,CT621239,642,211,36308512.57,Giao dịch mua bán,Production,CUST0117,VEND0095,Expense,IAS 1,Expense,IAS 1
26/01/2024,CT185719,511,152,43859264.91,Giao dịch mua bán,Finance,CUST0048,VEND0075,Revenue,IFRS 15,Revenue,IFRS 15
26/08/2024,CT073764,642,131,37486323.94,Giao dịch mua bán,Sales,CUST0092,VEND0083,Expense,IAS 1,Expense,IAS 1
11/12/2024,CT671429,331,632,6011996.48,Giao dịch mua bán,Finance,CUST0158,VEND0136,Liability,IAS 37,Liability,IAS 37
15/11/2024,CT818825,642,331,21020208.59,Giao dịch mua bán,Finance,CUST0070,VEND0041,Expense,IAS 1,Expense,IAS 1
28/01/2024,CT597835,214,214,13163300.92,Giao dịch mua bán,HR,CUST0120,VEND0141,Asset,IAS 16,Asset,IAS 16
27/04/2024,CT622049,632,214,8375022.71,Giao dịch mua bán,IT,CUST0008,VEND0183,Expense,IAS 1,Expense,IAS 1
23/06/2024,CT603330,152,511,26055317.11,Giao dịch mua bán,Finance,CUST0075,VEND0048,Asset,IAS 16,Asset,IAS 16
09/04/2024,CT143511,111,211,17820752.12,Giao dịch mua bán,HR,CUST0152,VEND0186,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT732787,156,112,21254925.46,Giao dịch mua bán,Sales,CUST0006,VEND0008,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT020093,632,112,44955554.88,Giao dịch mua bán,Sales,CUST0143,VEND0188,Expense,IAS 1,Expense,IAS 1
25/03/2024,CT376353,632,211,38167650.09,Giao dịch mua bán,Production,CUST0158,VEND0190,Expense,IAS 1,Expense,IAS 1
07/09/2024,CT821032,211,211,13223451.71đ,Giao dịch mua bán,Finance,CUST0081,VEND0123,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT884635,152,511,7664469.76,Giao dịch mua bán,Production,CUST0063,VEND0177,Asset,IAS 16,Asset,IAS 16
14/01/2024,DUPLICATE,111,211,11642723.72,Giao dịch mua bán,IT,CUST0038,VEND0032,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT460840,156,511,35371122.91,Giao dịch mua bán,Finance,CUST0131,VEND0099,Asset,IAS 16,Asset,IAS 16
07/03/2024,CT219336,112,112,14268699.61,Giao dịch mua bán,Production,CUST0086,VEND0090,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT066458,152,642,23592289.02,Giao dịch mua bán,IT,CUST0184,VEND0043,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT050172,214,112,2871264.48,Giao dịch mua bán,Sales,CUST0156,VEND0120,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT185792,131,152,32486158.27,Giao dịch mua bán,Sales,CUST0016,VEND0009,Asset,IAS 16,Asset,IAS 16
20/04/2024,CT903600,632,632,47083922.12,Giao dịch mua bán,Production,CUST0077,VEND0110,Expense,IAS 1,Expense,IAS 1
11/06/2024,CT782519,152,152,22612088.87,Giao dịch mua bán,HR,CUST0059,VEND0079,Asset,IAS 16,Asset,IAS 16
29/02/2024,CT528139,511,632,29515770.11,Giao dịch mua bán,HR,CUST0129,VEND0104,Revenue,IFRS 15,Revenue,IFRS 15
24/10/2024,CT171127,111,152,17812712.95,Giao dịch mua bán,Sales,CUST0107,VEND0065,Asset,IAS 16,Asset,IAS 16
11/08/2024,CT987097,642,214,12009770.49,Giao dịch mua bán,Production,CUST0195,VEND0180,Expense,IAS 1,Expense,IAS 1
18/10/2024,CT029565,156,511,24310969.13,Giao dịch mua bán,Finance,CUST0092,VEND0199,Asset,IAS 16,Asset,IAS 16
02/09/2024,CT710317,331,152,40059113.8,Giao dịch mua bán,IT,CUST0011,VEND0159,Liability,IAS 37,Liability,IAS 37
27/02/2024,CT805793,632,152,23120398.31,Giao dịch mua bán,Finance,CUST0031,VEND0158,Expense,IAS 1,Expense,IAS 1
19/02/2024,CT149595,331,214,19246954.46,Giao dịch mua bán,Production,CUST0130,VEND0090,Liability,IAS 37,Liability,IAS 37
03/12/2024,CT125821,111,211,11869522.29,Giao dịch mua bán,HR,CUST0076,VEND0111,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT734238,632,214,35995926.75,Giao dịch mua bán,IT,CUST0147,VEND0004,Expense,IAS 1,Expense,IAS 1
30/11/2024,CT359422,642,111,33186640.34,Giao dịch mua bán,Sales,CUST0082,VEND0186,Expense,IAS 1,Expense,IAS 1
22/03/2024,CT846124,152,331,35411159.61,Giao dịch mua bán,Sales,CUST0025,VEND0107,Asset,IAS 16,Asset,IAS 16
21/08/2024,CT560230,214,112,46184959.4,Giao dịch mua bán,IT,CUST0010,VEND0166,Asset,IAS 16,Asset,IAS 16
20/04/2024,CT099609,152,331,3324096.32,Giao dịch mua bán,Finance,CUST0195,VEND0067,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT319205,331,331,44215002.6,Giao dịch mua bán,Production,CUST0185,VEND0095,Liability,IAS 37,Liability,IAS 37
23/03/2024,CT931851,642,214,7770007.8,Giao dịch mua bán,Production,CUST0033,VEND0058,Expense,IAS 1,Expense,IAS 1
28/09/2024,CT319658,211,112,21153330.22,Giao dịch mua bán,Sales,CUST0063,VEND0143,Asset,IAS 16,Asset,IAS 16
04/09/2024,CT206478,642,511,2913741.25,Giao dịch mua bán,HR,CUST0034,VEND0049,Expense,IAS 1,Expense,IAS 1
22/08/2024,CT816363,211,131,14524087.86,Giao dịch mua bán,HR,CUST0014,VEND0183,Asset,IAS 16,Asset,IAS 16
18/07/2024,CT285187,642,112,35446230.64,Giao dịch mua bán,IT,CUST0012,VEND0184,Expense,IAS 1,Expense,IAS 1
07/08/2024,CT127177,111,642,22637298.81,Giao dịch mua bán,Production,CUST0068,VEND0093,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT133330,156,211,11845250.21,Giao dịch mua bán,Sales,CUST0118,VEND0058,Asset,IAS 16,Asset,IAS 16
17/01/2024,CT822921,511,112,45462139.7,Giao dịch mua bán,IT,CUST0156,VEND0063,Revenue,IFRS 15,Revenue,IFRS 15
05/08/2024,CT051210,111,642,49517272.03,Giao dịch mua bán,IT,CUST0106,VEND0181,Asset,IAS 16,Asset,IAS 16
