Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
29/02/2024,CT043909,156,152,8935533.3,Giao dịch mua bán,Finance,CUST0009,VEND0032,Asset,IAS 16,Asset,IAS 16
11/12/2024,CT701754,331,131,37257255.61,Giao dịch mua bán,Finance,CUST0034,VEND0196,Liability,IAS 37,Liability,IAS 37
22/04/2024,CT786874,152,152,21590128.97,Giao dịch mua bán,IT,CUST0103,VEND0105,Asset,IAS 16,Asset,IAS 16
28/03/2024,CT434470,111,111,45751866.27,Giao dịch mua bán,Production,CUST0137,VEND0075,Asset,IAS 16,Asset,IAS 16
11/04/2024,CT093884,211,211,48600918.17,Giao dịch mua bán,HR,CUST0002,VEND0170,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT337693,214,211,20206862.56,Giao dịch mua bán,HR,CUST0035,VEND0177,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT460555,211,211,21676141.72,Giao dịch mua bán,HR,CUST0084,VEND0085,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT717854,131,156,9234191.68,Giao dịch mua bán,Finance,CUST0070,VEND0030,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT323824,152,111,14564810.03,Giao dịch mua bán,IT,CUST0038,VEND0180,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT949754,511,131,47967426.43,Giao dịch mua bán,IT,CUST0142,VEND0151,Revenue,IFRS 15,Revenue,IFRS 15
08/02/2024,CT692451,111,112,16733628.87,Giao dịch mua bán,Finance,CUST0191,VEND0006,Asset,IAS 16,Asset,IAS 16
27/03/2024,CT345967,211,156,6735608.38,Giao dịch mua bán,Finance,CUST0163,VEND0081,Asset,IAS 16,Asset,IAS 16
03/07/2024,CT939171,642,131,27415793.13,Giao dịch mua bán,Finance,CUST0083,VEND0120,Expense,IAS 1,Expense,IAS 1
28/08/2024,CT497550,214,156,9712529.6,Giao dịch mua bán,HR,CUST0001,VEND0057,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT358613,511,511,10632422.56,Giao dịch mua bán,IT,CUST0008,VEND0098,Revenue,IFRS 15,Revenue,IFRS 15
07/11/2024,CT084056,214,632,16381932.2,Giao dịch mua bán,Production,CUST0141,VEND0007,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT361923,112,642,18672309.52,Giao dịch mua bán,Sales,CUST0137,VEND0099,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT433444,152,511,34723510.47,Giao dịch mua bán,Production,CUST0039,VEND0082,Asset,IAS 16,Asset,IAS 16
03/07/2024,CT641894,156,211,29330201.3,Giao dịch mua bán,Production,CUST0117,VEND0137,Asset,IAS 16,Asset,IAS 16
15/07/2024,CT499176,152,642,42209346.45,Giao dịch mua bán,IT,CUST0075,VEND0045,Asset,IAS 16,Asset,IAS 16
30/04/2024,CT879353,111,112,19703272.41,Giao dịch mua bán,Production,CUST0096,VEND0065,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT458708,632,511,4647504.27,Giao dịch mua bán,Sales,CUST0102,VEND0100,Expense,IAS 1,Expense,IAS 1
25/07/2024,CT498428,642,214,43485616.19,Giao dịch mua bán,Sales,CUST0102,VEND0143,Expense,IAS 1,Expense,IAS 1
04/02/2024,CT967464,131,642,17102710.63,Giao dịch mua bán,Sales,CUST0152,VEND0136,Asset,IAS 16,Asset,IAS 16
18/11/2024,CT076811,511,211,34509432.44,Giao dịch mua bán,IT,CUST0135,VEND0179,Revenue,IFRS 15,Revenue,IFRS 15
29/10/2024,CT884348,131,156,4415222.21,Giao dịch mua bán,Production,CUST0093,VEND0074,Asset,IAS 16,Asset,IAS 16
10/07/2024,CT321238,111,642,15918223.49,Giao dịch mua bán,IT,CUST0004,VEND0156,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT065791,642,112,46027159.06,Giao dịch mua bán,IT,CUST0159,VEND0126,Expense,IAS 1,Expense,IAS 1
16/05/2024,CT477169,152,112,33816436.1,Giao dịch mua bán,IT,CUST0111,VEND0082,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT455088,131,156,46455805.39,Giao dịch mua bán,Production,CUST0074,VEND0147,Asset,IAS 16,Asset,IAS 16
30/08/2024,CT890013,156,211,16709993.33,Giao dịch mua bán,Finance,CUST0122,VEND0066,Asset,IAS 16,Asset,IAS 16
15/07/2024,CT021345,642,632,49711536.38,Giao dịch mua bán,Sales,CUST0075,VEND0142,Expense,IAS 1,Expense,IAS 1
03/10/2024,CT860877,214,211,19940895.41,Giao dịch mua bán,Sales,CUST0019,VEND0130,Asset,IAS 16,Asset,IAS 16
21/04/2024,CT540775,156,632,31504891,Giao dịch mua bán,IT,CUST0181,VEND0142,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT410172,111,156,22830227.39,Giao dịch mua bán,Production,CUST0029,VEND0181,Asset,IAS 16,Asset,IAS 16
08/06/2024,CT606154,152,111,22406297.65,Giao dịch mua bán,HR,CUST0054,VEND0122,Asset,IAS 16,Asset,IAS 16
26/07/2024,CT696908,642,112,1818823.66,Giao dịch mua bán,HR,CUST0051,VEND0166,Expense,IAS 1,Expense,IAS 1
25/03/2024,CT423264,112,152,36716532.58,Giao dịch mua bán,IT,CUST0153,VEND0089,Asset,IAS 16,Asset,IAS 16
26/04/2024,CT488410,131,131,26878269.75,Giao dịch mua bán,HR,CUST0036,VEND0064,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT752382,131,214,20955553.29,Giao dịch mua bán,IT,CUST0009,VEND0121,Asset,IAS 16,Asset,IAS 16
25/10/2024,CT576309,131,156,8248410.63,Giao dịch mua bán,Production,CUST0057,VEND0064,Asset,IAS 16,Asset,IAS 16
02/11/2024,CT586972,214,152,15808747.23,Giao dịch mua bán,IT,CUST0068,VEND0023,Asset,IAS 16,Asset,IAS 16
20/04/2024,CT776348,511,111,16249370.75,Giao dịch mua bán,Production,CUST0168,VEND0137,Revenue,IFRS 15,Revenue,IFRS 15
08/02/2024,CT976200,214,111,30271226.78,Giao dịch mua bán,HR,CUST0086,VEND0079,Asset,IAS 16,Asset,IAS 16
08/12/2024,CT833183,632,211,1010038.5,Giao dịch mua bán,Sales,CUST0188,VEND0122,Expense,IAS 1,Expense,IAS 1
04/10/2024,CT402466,112,111,12701042.05,Giao dịch mua bán,Finance,CUST0050,VEND0088,Asset,IAS 16,Asset,IAS 16
31/10/2024,CT608844,642,112,34400036.7,Giao dịch mua bán,Finance,CUST0176,VEND0199,Expense,IAS 1,Expense,IAS 1
04/06/2024,CT855604,632,642,32413207.81,Giao dịch mua bán,Sales,CUST0122,VEND0092,Expense,IAS 1,Expense,IAS 1
27/07/2024,CT311884,214,214,33251360.25,Giao dịch mua bán,Production,CUST0091,VEND0039,Asset,IAS 16,Asset,IAS 16
13/01/2024,CT277331,642,214,34308984.19,Giao dịch mua bán,Sales,CUST0173,VEND0182,Expense,IAS 1,Expense,IAS 1
13/06/2024,CT795600,111,111,18802051.81,Giao dịch mua bán,HR,CUST0110,VEND0019,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT539252,112,211,21127903.29,Giao dịch mua bán,Sales,CUST0060,VEND0041,Asset,IAS 16,Asset,IAS 16
01/07/2024,CT012996,156,214,6458465.17,Giao dịch mua bán,Sales,CUST0167,VEND0015,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT590815,632,331,5754746.32,Giao dịch mua bán,Sales,CUST0179,VEND0185,Expense,IAS 1,Expense,IAS 1
12/08/2024,CT257869,111,511,13518724.79,Giao dịch mua bán,Finance,CUST0123,VEND0200,Asset,IAS 16,Asset,IAS 16
05/12/2024,CT926747,131,112,15550972.07,Giao dịch mua bán,Finance,CUST0047,VEND0035,Asset,IAS 16,Asset,IAS 16
20/08/2024,CT806872,511,156,6145970.7,Giao dịch mua bán,HR,CUST0170,VEND0048,Revenue,IFRS 15,Revenue,IFRS 15
06/12/2024,CT378207,511,131,25392324.92,Giao dịch mua bán,IT,CUST0015,VEND0071,Revenue,IFRS 15,Revenue,IFRS 15
17/03/2024,CT616020,211,156,26258672.61,Giao dịch mua bán,Production,CUST0073,VEND0144,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT189897,131,112,16172512.73,Giao dịch mua bán,Finance,CUST0073,VEND0081,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT752190,642,131,5248610.82,Giao dịch mua bán,Sales,CUST0004,VEND0083,Expense,IAS 1,Expense,IAS 1
16/12/2024,CT061046,632,331,42486784.23,Giao dịch mua bán,Finance,CUST0009,VEND0115,Expense,IAS 1,Expense,IAS 1
08/06/2024,CT439948,211,152,15069062.25,Giao dịch mua bán,Finance,CUST0074,VEND0146,Asset,IAS 16,Asset,IAS 16
18/12/2024,CT261064,331,152,20001903.64,Giao dịch mua bán,Finance,CUST0048,VEND0160,Liability,IAS 37,Liability,IAS 37
03/03/2024,CT066904,642,156,10181559.54,Giao dịch mua bán,Production,CUST0100,VEND0133,Expense,IAS 1,Expense,IAS 1
04/11/2024,CT983025,211,211,32276975.16,Giao dịch mua bán,Sales,CUST0167,VEND0009,Asset,IAS 16,Asset,IAS 16
19/01/2024,CT728241,511,112,15239806.71,Giao dịch mua bán,Sales,CUST0160,VEND0200,Revenue,IFRS 15,Revenue,IFRS 15
26/05/2024,CT780644,511,511,5691051.27,Giao dịch mua bán,Sales,CUST0162,VEND0123,Revenue,IFRS 15,Revenue,IFRS 15
17/09/2024,CT605948,642,642,22389979.7,Giao dịch mua bán,Sales,CUST0194,VEND0191,Expense,IAS 1,Expense,IAS 1
28/09/2024,CT279562,112,112,23031095.98,Giao dịch mua bán,Sales,CUST0033,VEND0087,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT174055,632,331,10837321.46,Giao dịch mua bán,IT,CUST0101,VEND0074,Expense,IAS 1,Expense,IAS 1
24/09/2024,CT699810,211,214,22121859.43,Giao dịch mua bán,Finance,CUST0079,VEND0122,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT516001,511,511,24340611.9,Giao dịch mua bán,HR,CUST0155,VEND0085,Revenue,IFRS 15,Revenue,IFRS 15
25/06/2024,CT899096,642,511,6203985.22,Giao dịch mua bán,Finance,CUST0004,VEND0111,Expense,IAS 1,Expense,IAS 1
03/02/2024,CT779288,331,632,16546869.03,Giao dịch mua bán,Finance,CUST0177,VEND0152,Liability,IAS 37,Liability,IAS 37
20/06/2024,CT579006,211,131,9214253.16,Giao dịch mua bán,IT,CUST0026,VEND0158,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT885189,511,331,30738193.18,Giao dịch mua bán,HR,CUST0015,VEND0137,Revenue,IFRS 15,Revenue,IFRS 15
26/09/2024,CT892413,642,642,36786890.42,Giao dịch mua bán,HR,CUST0054,VEND0052,Expense,IAS 1,Expense,IAS 1
20/01/2024,CT708594,131,331,41578259.69,Giao dịch mua bán,HR,CUST0117,VEND0152,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT096549,632,112,23700116.16,Giao dịch mua bán,IT,CUST0055,VEND0035,Expense,IAS 1,Expense,IAS 1
24/06/2024,CT549203,152,642,37773001.06đ,Giao dịch mua bán,IT,CUST0045,VEND0089,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT716521,632,642,15342422.69,Giao dịch mua bán,Finance,CUST0108,VEND0177,Expense,IAS 1,Expense,IAS 1
25/09/2024,CT690584,112,642,35369075.73,Giao dịch mua bán,Finance,CUST0021,VEND0020,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT630296,111,131,8934447.76,Giao dịch mua bán,Production,CUST0158,VEND0149,Asset,IAS 16,Asset,IAS 16
23/08/2024,CT281571,642,131,1088779.33,Giao dịch mua bán,Production,CUST0047,VEND0083,Expense,IAS 1,Expense,IAS 1
12/02/2024,CT672163,111,632,18034065.4,Giao dịch mua bán,Production,CUST0089,VEND0030,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT730989,111,111,27082211.4,Giao dịch mua bán,Production,CUST0129,VEND0068,Asset,IAS 16,Asset,IAS 16
15/02/2024,CT659730,511,111,40973054.49,Giao dịch mua bán,IT,CUST0164,VEND0116,Revenue,IFRS 15,Revenue,IFRS 15
25/12/2024,CT241711,214,331,11724410.99,Giao dịch mua bán,HR,CUST0062,VEND0052,Asset,IAS 16,Asset,IAS 16
25/03/2024,CT659760,156,156,44180068.96,Giao dịch mua bán,HR,CUST0145,VEND0048,Asset,IAS 16,Asset,IAS 16
13/11/2024,CT867981,632,111,49617848.53,Giao dịch mua bán,Finance,CUST0171,VEND0102,Expense,IAS 1,Expense,IAS 1
04/07/2024,CT271955,156,632,8432086.58,Giao dịch mua bán,IT,CUST0133,VEND0105,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT284013,112,632,12604585.82,Giao dịch mua bán,HR,CUST0067,VEND0043,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT878760,152,331,20573377.43,Giao dịch mua bán,Production,CUST0079,VEND0054,Asset,IAS 16,Asset,IAS 16
08/04/2024,CT719817,331,632,48724628.87đ,Giao dịch mua bán,Production,CUST0135,VEND0085,Liability,IAS 37,Liability,IAS 37
31/07/2024,CT498868,632,112,18422368.3,Giao dịch mua bán,Finance,CUST0184,VEND0195,Expense,IAS 1,Expense,IAS 1
20/03/2024,CT873359,511,152,6053672.13,Giao dịch mua bán,IT,CUST0065,VEND0036,Revenue,IFRS 15,Revenue,IFRS 15
14/10/2024,CT699977,211,214,24714248.92,Giao dịch mua bán,Sales,CUST0098,VEND0148,Asset,IAS 16,Asset,IAS 16
25/03/2024,CT459542,211,111,10456542.66,Giao dịch mua bán,Production,CUST0118,VEND0197,Asset,IAS 16,Asset,IAS 16
24/09/2024,CT736550,211,111,39036825.29đ,Giao dịch mua bán,Production,CUST0063,VEND0143,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT808349,511,131,40900712.24,Giao dịch mua bán,HR,CUST0196,VEND0121,Revenue,IFRS 15,Revenue,IFRS 15
21/05/2024,CT670355,211,632,38474163.15,Giao dịch mua bán,Finance,CUST0196,VEND0064,Asset,IAS 16,Asset,IAS 16
30/07/2024,CT326688,131,152,3080382.83,Giao dịch mua bán,IT,CUST0133,VEND0088,Asset,IAS 16,Asset,IAS 16
14/01/2024,CT322651,214,511,30500194.75,Giao dịch mua bán,Sales,CUST0113,VEND0185,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT880334,331,112,25790009.09,Giao dịch mua bán,IT,CUST0180,VEND0020,Liability,IAS 37,Liability,IAS 37
16/09/2024,CT742694,156,642,8057266.96,Giao dịch mua bán,Finance,CUST0134,VEND0140,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT499115,511,111,36424696.68,Giao dịch mua bán,HR,CUST0053,VEND0036,Revenue,IFRS 15,Revenue,IFRS 15
04/12/2024,CT399125,511,156,34309183.12,Giao dịch mua bán,Production,CUST0088,VEND0164,Revenue,IFRS 15,Revenue,IFRS 15
28/06/2024,CT772969,511,214,16802815.66,Giao dịch mua bán,Sales,CUST0148,VEND0086,Revenue,IFRS 15,Revenue,IFRS 15
10/11/2024,CT933359,211,214,38776326.98,Giao dịch mua bán,Sales,CUST0032,VEND0012,Asset,IAS 16,Asset,IAS 16
21/06/2024,CT477648,152,642,49837163.55,Giao dịch mua bán,Production,CUST0181,VEND0146,Asset,IAS 16,Asset,IAS 16
12/07/2024,CT684343,111,211,47832032.05,Giao dịch mua bán,Sales,CUST0189,VEND0006,Asset,IAS 16,Asset,IAS 16
22/11/2024,CT642495,211,642,40651194.41,Giao dịch mua bán,Finance,CUST0184,VEND0016,Asset,IAS 16,Asset,IAS 16
10/05/2024,CT755068,131,211,42780091.1,Giao dịch mua bán,Production,CUST0159,VEND0153,Asset,IAS 16,Asset,IAS 16
07/01/2024,CT225127,131,211,44528745.31,Giao dịch mua bán,IT,CUST0113,VEND0197,Asset,IAS 16,Asset,IAS 16
13/07/2024,CT292333,632,156,32214672.93,Giao dịch mua bán,Production,CUST0057,VEND0162,Expense,IAS 1,Expense,IAS 1
28/11/2024,CT467390,331,511,34784122.18,Giao dịch mua bán,Sales,CUST0162,VEND0156,Liability,IAS 37,Liability,IAS 37
12/06/2024,CT240181,632,131,6192939.38,Giao dịch mua bán,Finance,CUST0014,VEND0061,Expense,IAS 1,Expense,IAS 1
16/10/2024,CT393718,632,112,18325935.63,Giao dịch mua bán,Finance,CUST0127,VEND0006,Expense,IAS 1,Expense,IAS 1
25/10/2024,CT128428,214,331,48206021.19,Giao dịch mua bán,Finance,CUST0063,VEND0090,Asset,IAS 16,Asset,IAS 16
05/02/2024,CT247305,112,112,41209375.1,Giao dịch mua bán,Sales,CUST0015,VEND0121,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT754486,131,152,25900928.58,Giao dịch mua bán,IT,CUST0184,VEND0113,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT099541,511,152,24019582.08,Giao dịch mua bán,Finance,CUST0114,VEND0173,Revenue,IFRS 15,Revenue,IFRS 15
13/11/2024,CT426224,131,214,32691979.66,Giao dịch mua bán,Finance,CUST0099,VEND0142,Asset,IAS 16,Asset,IAS 16
22/05/2024,CT307866,211,214,4619775.97,Giao dịch mua bán,HR,CUST0192,VEND0152,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT600978,511,331,4196919.85,Giao dịch mua bán,IT,CUST0015,VEND0177,Revenue,IFRS 15,Revenue,IFRS 15
07/06/2024,CT743012,131,112,35702162.13,Giao dịch mua bán,Sales,CUST0053,VEND0120,Asset,IAS 16,Asset,IAS 16
23/02/2024,CT087689,642,331,43997902.63,Giao dịch mua bán,HR,CUST0200,VEND0163,Expense,IAS 1,Expense,IAS 1
22/12/2024,CT631528,131,131,42976778.68,Giao dịch mua bán,Sales,CUST0177,VEND0061,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT922660,152,211,32419486.09,Giao dịch mua bán,HR,CUST0137,VEND0038,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT953900,632,112,5122603.05,Giao dịch mua bán,HR,CUST0185,VEND0064,Expense,IAS 1,Expense,IAS 1
04/04/2024,CT239457,214,131,8503944.08,Giao dịch mua bán,IT,CUST0184,VEND0126,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT005242,211,211,24756046.67,Giao dịch mua bán,Sales,CUST0066,VEND0018,Asset,IAS 16,Asset,IAS 16
07/03/2024,CT440116,156,632,32500317.6,Giao dịch mua bán,IT,CUST0052,VEND0087,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT819675,511,156,16058965.85,Giao dịch mua bán,HR,CUST0100,VEND0165,Revenue,IFRS 15,Revenue,IFRS 15
27/10/2024,CT795729,632,112,48576643.37,Giao dịch mua bán,Production,CUST0056,VEND0083,Expense,IAS 1,Expense,IAS 1
24/06/2024,CT692412,111,156,26348976.66,Giao dịch mua bán,Finance,CUST0156,VEND0149,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT188571,331,632,27996095.1,Giao dịch mua bán,Finance,CUST0084,VEND0038,Liability,IAS 37,Liability,IAS 37
05/06/2024,CT331891,214,214,24767776.8,Giao dịch mua bán,Finance,CUST0041,VEND0017,Asset,IAS 16,Asset,IAS 16
10/10/2024,CT827909,511,112,9649294.39,Giao dịch mua bán,Production,CUST0076,VEND0134,Revenue,IFRS 15,Revenue,IFRS 15
14/09/2024,CT332167,632,111,49897114.83,Giao dịch mua bán,Production,CUST0103,VEND0081,Expense,IAS 1,Expense,IAS 1
18/09/2024,CT865249,214,156,34812919.94,Giao dịch mua bán,Production,CUST0063,VEND0169,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT611469,632,152,30363348.33,Giao dịch mua bán,IT,CUST0089,VEND0093,Expense,IAS 1,Expense,IAS 1
02/06/2024,CT281546,111,511,41054778.24,Giao dịch mua bán,Sales,CUST0154,VEND0050,Asset,IAS 16,Asset,IAS 16
08/05/2024,CT759745,131,111,34933632.4,Giao dịch mua bán,Finance,CUST0065,VEND0041,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT137051,331,112,22721782.99,Giao dịch mua bán,IT,CUST0137,VEND0154,Liability,IAS 37,Liability,IAS 37
13/04/2024,CT010603,214,511,19540229.18,Giao dịch mua bán,IT,CUST0013,VEND0161,Asset,IAS 16,Asset,IAS 16
13/03/2024,CT019555,642,632,23567841.5,Giao dịch mua bán,Production,CUST0017,VEND0116,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT024192,511,511,1008995.58,Giao dịch mua bán,Production,CUST0116,VEND0200,Revenue,IFRS 15,Revenue,IFRS 15
03/09/2024,CT447386,642,331,2233197.21,Giao dịch mua bán,Finance,CUST0147,VEND0082,Expense,IAS 1,Expense,IAS 1
27/02/2024,CT003683,331,511,9255756.03,Giao dịch mua bán,IT,CUST0086,VEND0009,Liability,IAS 37,Liability,IAS 37
21/04/2024,CT018342,214,331,36750601.61,Giao dịch mua bán,Finance,CUST0170,VEND0032,Asset,IAS 16,Asset,IAS 16
29/01/2024,CT826830,112,211,33490953.27,Giao dịch mua bán,HR,CUST0035,VEND0046,Asset,IAS 16,Asset,IAS 16
27/08/2024,CT486319,632,152,41916344.43,Giao dịch mua bán,Production,CUST0029,VEND0090,Expense,IAS 1,Expense,IAS 1
21/04/2024,CT299456,211,331,47371487.58,Giao dịch mua bán,Production,CUST0095,VEND0159,Asset,IAS 16,Asset,IAS 16
09/04/2024,CT390298,156,511,37179427.22,Giao dịch mua bán,Finance,CUST0071,VEND0149,Asset,IAS 16,Asset,IAS 16
09/04/2024,CT385072,331,331,12396249.62,Giao dịch mua bán,Finance,CUST0192,VEND0060,Liability,IAS 37,Liability,IAS 37
04/04/2024,CT281475,211,131,34431155.4,Giao dịch mua bán,Sales,CUST0155,VEND0084,Asset,IAS 16,Asset,IAS 16
19/08/2024,CT261498,642,152,15725929.15,Giao dịch mua bán,HR,CUST0093,VEND0083,Expense,IAS 1,Expense,IAS 1
20/05/2024,CT729880,131,632,34892905.21,Giao dịch mua bán,Finance,CUST0148,VEND0196,Asset,IAS 16,Asset,IAS 16
16/08/2024,CT450266,331,642,27740502.04,Giao dịch mua bán,Finance,CUST0120,VEND0016,Liability,IAS 37,Liability,IAS 37
29/03/2024,CT702567,214,111,16389540.09,Giao dịch mua bán,Sales,CUST0068,VEND0108,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT951601,511,156,33723124.52,Giao dịch mua bán,Production,CUST0048,VEND0109,Revenue,IFRS 15,Revenue,IFRS 15
10/07/2024,CT606028,152,211,819786.82,Giao dịch mua bán,IT,CUST0064,VEND0052,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT258578,131,511,29703085.06,Giao dịch mua bán,Production,CUST0191,VEND0009,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT484217,152,112,2639716.42,Giao dịch mua bán,Sales,CUST0072,VEND0180,Asset,IAS 16,Asset,IAS 16
23/08/2024,CT738671,211,642,13100265.44,Giao dịch mua bán,Finance,CUST0196,VEND0078,Asset,IAS 16,Asset,IAS 16
10/03/2024,CT563355,331,111,11586665.9,Giao dịch mua bán,IT,CUST0023,VEND0013,Liability,IAS 37,Liability,IAS 37
26/03/2024,CT959285,131,112,27968532.36,Giao dịch mua bán,Finance,CUST0176,VEND0028,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT872393,632,152,39175332.28,Giao dịch mua bán,Production,CUST0068,VEND0022,Expense,IAS 1,Expense,IAS 1
25/07/2024,CT379487,642,331,8085888.06,Giao dịch mua bán,Finance,CUST0033,VEND0190,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT320949,111,511,5196606.17,Giao dịch mua bán,Production,CUST0158,VEND0040,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT045701,331,156,37617116.02,Giao dịch mua bán,Finance,CUST0096,VEND0145,Liability,IAS 37,Liability,IAS 37
21/06/2024,CT419126,131,632,30778083.93,Giao dịch mua bán,Finance,CUST0045,VEND0091,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT083596,632,111,14225372.79,Giao dịch mua bán,IT,CUST0154,VEND0053,Expense,IAS 1,Expense,IAS 1
14/09/2024,CT632429,156,211,47021150.83,Giao dịch mua bán,IT,CUST0023,VEND0051,Asset,IAS 16,Asset,IAS 16
26/05/2024,CT349276,152,112,41903000.03,Giao dịch mua bán,Sales,CUST0040,VEND0107,Asset,IAS 16,Asset,IAS 16
27/02/2024,CT007742,211,642,27962361.43,Giao dịch mua bán,Finance,CUST0053,VEND0055,Asset,IAS 16,Asset,IAS 16
17/07/2024,CT339201,111,331,22587496.62,Giao dịch mua bán,HR,CUST0098,VEND0130,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT832596,211,156,37296261.7,Giao dịch mua bán,IT,CUST0130,VEND0190,Asset,IAS 16,Asset,IAS 16
06/10/2024,CT814887,331,632,17657615.99,Giao dịch mua bán,Production,CUST0011,VEND0068,Liability,IAS 37,Liability,IAS 37
03/03/2024,CT711104,111,211,43097415.58,Giao dịch mua bán,Production,CUST0021,VEND0183,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT548327,111,214,44460305.31,Giao dịch mua bán,Sales,CUST0046,VEND0091,Asset,IAS 16,Asset,IAS 16
14/12/2024,CT969386,152,211,8050370.38,Giao dịch mua bán,Sales,CUST0041,VEND0198,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT096746,156,152,23479368.25,Giao dịch mua bán,IT,CUST0084,VEND0072,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT340044,156,152,1912991.96,Giao dịch mua bán,Finance,CUST0188,VEND0111,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT477273,331,632,39147885.7,Giao dịch mua bán,Sales,CUST0063,VEND0057,Liability,IAS 37,Liability,IAS 37
11/07/2024,CT058893,211,331,6561549.79,Giao dịch mua bán,IT,CUST0024,VEND0159,Asset,IAS 16,Asset,IAS 16
03/11/2024,CT738524,632,111,38446982.59,Giao dịch mua bán,IT,CUST0132,VEND0021,Expense,IAS 1,Expense,IAS 1
13/05/2024,CT457061,632,112,24625186.24,Giao dịch mua bán,IT,CUST0017,VEND0192,Expense,IAS 1,Expense,IAS 1
17/04/2024,CT871734,152,642,9268738.93,Giao dịch mua bán,HR,CUST0198,VEND0159,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT898391,152,331,13865937.79,Giao dịch mua bán,Sales,CUST0029,VEND0193,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT866778,632,642,10839102.27,Giao dịch mua bán,Finance,CUST0062,VEND0020,Expense,IAS 1,Expense,IAS 1
25/04/2024,CT736179,211,156,8433787.92,Giao dịch mua bán,IT,CUST0180,VEND0163,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT260671,214,152,45575651.31,Giao dịch mua bán,Finance,CUST0085,VEND0150,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT603739,156,131,32172755.67,Giao dịch mua bán,IT,CUST0091,VEND0134,Asset,IAS 16,Asset,IAS 16
18/08/2024,CT824517,642,112,38400054.67,Giao dịch mua bán,Finance,CUST0152,VEND0061,Expense,IAS 1,Expense,IAS 1
25/07/2024,CT590886,211,152,17827145.09,Giao dịch mua bán,IT,CUST0046,VEND0074,Asset,IAS 16,Asset,IAS 16
12/09/2024,DUPLICATE,156,112,30538573.38,Giao dịch mua bán,HR,CUST0083,VEND0023,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT250470,211,642,11697631.9,Giao dịch mua bán,HR,CUST0181,VEND0015,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT894822,331,642,16296856.68,Giao dịch mua bán,Finance,CUST0138,VEND0143,Liability,IAS 37,Liability,IAS 37
